expanded_id,batch_id,run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,documentary_signal,actionable_signal,expanded_possible_score,queue_reason,screening_decision
X124,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3122673691,https://doi.org/10.2196/25060,"Conversational Agents as Mediating Social Actors in Chronic Disease Management Involving Health Care Professionals, Patients, and Family Members: Multisite Single-Arm Feasibility Study",2021,Tobias Kowatsch; Theresa Schachner; Samira Harperink; Filipe Barata; Ullrich Dittler; Grace Xiao; Catherine Stanger; Florian von Wangenheim; Elgar Fleisch; H. Oswald; Alexander Mœller,article,"BACKGROUND: Successful management of chronic diseases requires a trustful collaboration between health care professionals, patients, and family members. Scalable conversational agents, designed to assist health care professionals, may play a significant role in supporting this collaboration in a scalable way by reaching out to the everyday lives of patients and their family members. However, to date, it remains unclear whether conversational agents, in such a role, would be accepted and whether they can support this multistakeholder collaboration. OBJECTIVE: With asthma in children representing a relevant target of chronic disease management, this study had the following objectives: (1) to describe the design of MAX, a conversational agent-delivered asthma intervention that supports health care professionals targeting child-parent teams in their everyday lives; and (2) to assess the (a) reach of MAX, (b) conversational agent-patient working alliance, (c) acceptance of MAX, (d) intervention completion rate, (e) cognitive and behavioral outcomes, and (f) human effort and responsiveness of health care professionals in primary and secondary care settings. METHODS: MAX was designed to increase cognitive skills (ie, knowledge about asthma) and behavioral skills (ie, inhalation technique) in 10-15-year-olds with asthma, and enables support by a health professional and a family member. To this end, three design goals guided the development: (1) to build a conversational agent-patient working alliance; (2) to offer hybrid (human- and conversational agent-supported) ubiquitous coaching; and (3) to provide an intervention with high experiential value. An interdisciplinary team of computer scientists, asthma experts, and young patients with their parents developed the intervention collaboratively. The conversational agent communicates with health care professionals via email, with patients via a mobile chat app, and with a family member via SMS text messaging. A single-arm feasibility study in primary and secondary care settings was performed to assess MAX. RESULTS: Results indicated an overall positive evaluation of MAX with respect to its reach (49.5%, 49/99 of recruited and eligible patient-family member teams participated), a strong patient-conversational agent working alliance, and high acceptance by all relevant stakeholders. Moreover, MAX led to improved cognitive and behavioral skills and an intervention completion rate of 75.5%. Family members supported the patients in 269 out of 275 (97.8%) coaching sessions. Most of the conversational turns (99.5%) were conducted between patients and the conversational agent as opposed to between patients and health care professionals, thus indicating the scalability of MAX. In addition, it took health care professionals less than 4 minutes to assess the inhalation technique and 3 days to deliver related feedback to the patients. Several suggestions for improvement were made. CONCLUSIONS: This study provides the first evidence that conversational agents, designed as mediating social actors involving health care professionals, patients, and family members, are not only accepted in such a ""team player"" role but also show potential to improve health-relevant outcomes in chronic disease management.",https://doi.org/10.2196/25060,https://www.jmir.org/2021/2/e25060/PDF,cc-by,gold,3,5,sistema=2;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X125,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3046201587,https://doi.org/10.2196/20701,Artificial Intelligence-Based Conversational Agents for Chronic Conditions: Systematic Literature Review,2020,Theresa Schachner; Roman Keller; Florian von Wangenheim,review,"BACKGROUND: A rising number of conversational agents or chatbots are equipped with artificial intelligence (AI) architecture. They are increasingly prevalent in health care applications such as those providing education and support to patients with chronic diseases, one of the leading causes of death in the 21st century. AI-based chatbots enable more effective and frequent interactions with such patients. OBJECTIVE: The goal of this systematic literature review is to review the characteristics, health care conditions, and AI architectures of AI-based conversational agents designed specifically for chronic diseases. METHODS: We conducted a systematic literature review using PubMed MEDLINE, EMBASE, PyscInfo, CINAHL, ACM Digital Library, ScienceDirect, and Web of Science. We applied a predefined search strategy using the terms ""conversational agent,"" ""healthcare,"" ""artificial intelligence,"" and their synonyms. We updated the search results using Google alerts, and screened reference lists for other relevant articles. We included primary research studies that involved the prevention, treatment, or rehabilitation of chronic diseases, involved a conversational agent, and included any kind of AI architecture. Two independent reviewers conducted screening and data extraction, and Cohen kappa was used to measure interrater agreement.A narrative approach was applied for data synthesis. RESULTS: The literature search found 2052 articles, out of which 10 papers met the inclusion criteria. The small number of identified studies together with the prevalence of quasi-experimental studies (n=7) and prevailing prototype nature of the chatbots (n=7) revealed the immaturity of the field. The reported chatbots addressed a broad variety of chronic diseases (n=6), showcasing a tendency to develop specialized conversational agents for individual chronic conditions. However, there lacks comparison of these chatbots within and between chronic diseases. In addition, the reported evaluation measures were not standardized, and the addressed health goals showed a large range. Together, these study characteristics complicated comparability and open room for future research. While natural language processing represented the most used AI technique (n=7) and the majority of conversational agents allowed for multimodal interaction (n=6), the identified studies demonstrated broad heterogeneity, lack of depth of reported AI techniques and systems, and inconsistent usage of taxonomy of the underlying AI software, further aggravating comparability and generalizability of study results. CONCLUSIONS: The literature on AI-based conversational agents for chronic conditions is scarce and mostly consists of quasi-experimental studies with chatbots in prototype stage that use natural language processing and allow for multimodal user interaction. Future research could profit from evidence-based evaluation of the AI-based conversational agents and comparison thereof within and between different chronic health conditions. Besides increased comparability, the quality of chatbots developed for specific chronic conditions and their subsequent impact on the target patients could be enhanced by more structured development and standardized evaluation processes.",https://doi.org/10.2196/20701,https://www.jmir.org/2020/9/e20701/PDF,cc-by,gold,3,6,sistema=4;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X126,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4383617720,https://doi.org/10.1007/978-3-031-35989-7_31,Multimodal Expressive Embodied Conversational Agent Design,2023,Simon Jolibois; Akinori Ito; Takashi Nose,conference-paper,,https://doi.org/10.1007/978-3-031-35989-7_31,,,closed,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X127,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2116990564,https://doi.org/10.1007/s10489-012-0408-2,Natural language scripting within conversational agent design,2013,Karen O’Shea,article,,"https://e-space.mmu.ac.uk/view/authors/21ce2b0bfdffc75e5fdcb68d6aabc24f.html>,",https://e-space.mmu.ac.uk/618095/1/Erratum%20to%20Natural%20language%20scripting%20within%20conversational.pdf,,green,4,5,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X128,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2059169316,https://doi.org/10.1007/s10489-013-0488-7,Erratum to: An approach to conversational agent design using semantic sentence similarity,2013,Karen O’Shea; Keeley Crockett; Zuhair Bandar; James O’Shea,erratum,,https://doi.org/10.1007/s10489-013-0488-7,https://link.springer.com/content/pdf/10.1007/s10489-013-0488-7.pdf,,bronze,4,5,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X129,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4390117450,https://doi.org/10.1145/3570945.3607359,Evaluation of embodied conversational agents designed with ethical principles and personality for cybersecurity ethics training,2023,Muhammad Hassan Ali Bajwa; Deborah Richards; Paul Formosa,conference-paper,"There is a lack of training for those designing and implementing cybersecurity policies and technologies concerning the ethical ramifications of their choices on users. Using a principlist approach as our ethical framework, we propose a serious game to assist the player to learn about ethical decision making by providing training about five ethical principles (Autonomy, Justice, Beneficence, Non-maleficence, and Explicability) in the context of cybersecurity decision making. There are many factors that impact human decision making, with personality identified as the most influential factor. A novel feature of our work is that it identifies the relationship between specific personality traits (Openness, Extraversion, Emotional Stability, Conscientiousness, and Agreeableness) and the priority given to each of these five ethical principles. We use personality-principle combinations to design the dialogues of multiple embodied conversational agents, or non-player characters (NPCs), to provide alternative ethical perspectives to the player. To improve the player's learning and engagement, they take on the role of a new employee in a cybersecurity firm and they interact with the NPCs in video meetups to discuss ethical dilemmas currently being faced by the cybersecurity team. Our results from a study conducted online with 219 cybersecurity students show that after playing the game, students were more aware of the ethical principles and their application to cybersecurity decisions. Moreover, players were able to recognize the agents' personalities, which could be helpful in achieving future tailored training.",https://doi.org/10.1145/3570945.3607359,https://dl.acm.org/doi/pdf/10.1145/3570945.3607359,,gold,3,6,sistema=2;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X130,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4400566869,https://doi.org/10.21037/mhealth-23-55,User perceptions and experiences of an AI-driven conversational agent for mental health support,2024,Beenish Moalla Chaudhry; Happy Rani Debi,article,"Background: The increasing prevalence of artificial intelligence (AI)-driven mental health conversational agents necessitates a comprehensive understanding of user engagement and user perceptions of this technology. This study aims to fill the existing knowledge gap by focusing on Wysa, a commercially available mobile conversational agent designed to provide personalized mental health support. Methods: A total of 159 user reviews posted between January, 2020 and March, 2024, on the Wysa app's Google Play page were collected. Thematic analysis was then used to perform open and inductive coding of the collected data. Results: Seven major themes emerged from the user reviews: ""a trusting environment promotes wellbeing"", ""ubiquitous access offers real-time support"", ""AI limitations detract from the user experience"", ""perceived effectiveness of Wysa"", ""desire for cohesive and predictable interactions"", ""humanness in AI is welcomed"", and ""the need for improvements in the user interface"". These themes highlight both the benefits and limitations of the AI-driven mental health conversational agents. Conclusions: Users find that Wysa is effective in fostering a strong connection with its users, encouraging them to engage with the app and take positive steps towards emotional resilience and self-improvement. However, its AI needs several improvements to enhance user experience with the application. The findings contribute to the design and implementation of more effective, ethical, and user-aligned AI-driven mental health support systems.",https://doi.org/10.21037/mhealth-23-55,,cc-by-nc-nd,diamond,3,6,sistema=2;produto-design=4,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X131,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2574065282,,TickTock: A Non-Goal-Oriented Multimodal Dialog System with Engagement Awareness,2015,Yu Zhou; Alexandros Papangelis; Alexander I. Rudnicky,conference-paper,"We describe TickTock, a conversational agent designed to engage humans on topics of its choosing and to carry on an interaction for as long as possible. Our prototype uses a database of talk show transcripts featuring guests from the film industry. To be an interesting companion Tick Tock uses immediate context from the last two turns to formulate queries into a database of utterances. The process is automatic. TickTock monitors user engagement and performs certain moves, such as topic shifts, based on its assessment of user state. Initially we used utterance content for monitoring and subsequently we begun to investigate non-language cues, such as prosody and visual cues to create a more robust engagement model based on multiple human communication channels.",https://dblp.uni-trier.de/db/conf/aaaiss/aaaiss2015.html#YuPR15,,,closed,3,6,sistema=2;produto-design=4,screening-required,Automação não substitui leitura ontológica.,0,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X132,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4288080193,https://doi.org/10.1145/3405755.3406131,Is your chatbot GDPR compliant?,2020,Rahime Belen Sağlam; Jason R. C. Nurse,conference-paper,"Conversational agents open the world to new opportunities for human interaction and ubiquitous engagement. As their conversational abilities and knowledge has improved, these agents have begun to have access to an increasing variety of personally identifiable information and intimate details on their user base. This access raises crucial questions in light of regulations as robust as the General Data Protection Regulation (GDPR). This paper explores some of these questions, with the aim of defining relevant open issues in conversational agent design. We hope that this work can provoke further research into building agents that are effective at user interaction, but also respectful of regulations and user privacy.",https://doi.org/10.1145/3405755.3406131>),https://kar.kent.ac.uk/81313/1/CUI-2020-Chatbots-GDPR.pdf,,green,3,5,sistema=3;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X133,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4402666451,https://doi.org/10.1016/j.ins.2024.121493,A linguistics-based approach to refining automatic intent detection in conversational agent design,2024,Alessandra Ferrera; Giulio Mezzotero; Domenico Ursino,article,"In this paper, we propose Automatic Intent Detector (AID), a framework for automatic intent detection to facilitate the creation of a conversational agent. AID follows an eight-step process incorporating best practices from the current literature and introducing innovative approaches in certain steps. The most notable innovation within AID is the automatic labeling of clusters, which is based on detailed and sophisticated rules derived from linguistics. These rules focus on morphosyntactic analysis, while also taking into account an aspect of semantic role theory. Furthermore, as for the overall validation of the results obtained, it provides an approach based on the concepts of semantic coherence, variability, and label appropriateness. After describing AID at the technical level, we illustrate the experiments we conducted both on a dataset widely used as benchmark in the literature and on a real corporate dataset. Finally, we present a critical discussion on the results obtained.",https://doi.org/10.1016/j.ins.2024.121493,,cc-by,hybrid,4,5,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X134,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2971351117,https://doi.org/10.1109/mercon.2019.8818945,Generalised Framework for Automated Conversational Agent Design via QFD,2019,Maninda Edirisooriya; Indra Mahakalanda; Tolusha Dahanayake Yapa,conference-paper,"Automated conversational agents are often regarded as the most promising method of responding to customer queries with minimum human intervention. Focus of the existing literature is mostly on technological innovations such as artificial intelligence and learning. A generalized text based real-time conversational agent or a chatbot development framework can be both conceptually and practically appealing, as a way to develop technologies to improve the responsiveness and customer friendliness of the chatbots. Different forms of technological advancements could help the firms to deploy right chatbot technology with regard to the user requirements in their organizations. This paper explores some product design ideas such as Analytic Hierarchy Process (AHP) and Quality Function Deployment (QFD) drawn from industrial engineering literature for chatbot development.",https://doi.org/10.1109/mercon.2019.8818945,,,closed,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X135,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3199811663,https://doi.org/10.2196/25486,Promoting Physical Activity Through Conversational Agents: Mixed Methods Systematic Review,2021,Tiffany Luo; Adrián Aguilera; Courtney R. Lyles; Caroline Figueroa,review,"BACKGROUND: Regular physical activity (PA) is crucial for well-being; however, healthy habits are difficult to create and maintain. Interventions delivered via conversational agents (eg, chatbots or virtual agents) are a novel and potentially accessible way to promote PA. Thus, it is important to understand the evolving landscape of research that uses conversational agents. OBJECTIVE: This mixed methods systematic review aims to summarize the usability and effectiveness of conversational agents in promoting PA, describe common theories and intervention components used, and identify areas for further development. METHODS: We conducted a mixed methods systematic review. We searched seven electronic databases (PsycINFO, PubMed, Embase, CINAHL, ACM Digital Library, Scopus, and Web of Science) for quantitative, qualitative, and mixed methods studies that conveyed primary research on automated conversational agents designed to increase PA. The studies were independently screened, and their methodological quality was assessed using the Mixed Methods Appraisal Tool by 2 reviewers. Data on intervention impact and effectiveness, treatment characteristics, and challenges were extracted and analyzed using parallel-results convergent synthesis and narrative summary. RESULTS: In total, 255 studies were identified, 7.8% (20) of which met our inclusion criteria. The methodological quality of the studies was varied. Overall, conversational agents had moderate usability and feasibility. Those that were evaluated through randomized controlled trials were found to be effective in promoting PA. Common challenges facing interventions were repetitive program content, high attrition, technical issues, and safety and privacy concerns. CONCLUSIONS: Conversational agents hold promise for PA interventions. However, there is a lack of rigorous research on long-term intervention effectiveness and patient safety. Future interventions should be based on evidence-informed theories and treatment approaches and should address users' desires for program variety, natural language processing, delivery via mobile devices, and safety and privacy concerns.",https://doi.org/10.2196/25486,https://www.jmir.org/2021/9/e25486/PDF,cc-by,gold,3,5,sistema=4;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X136,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3029789596,https://doi.org/10.1145/3334480.3382948,Designing a Voice-Bot to Promote Better Mental Health: UX Design for Digital Therapeutics on ADHD Patients,2020,Doeun Park; Yee‐Jin Shin; EunAh Park; In Ae Choi; Woo Yeon Song; Jin-Woo Kim,conference-paper,"Attention Deficit Hyperactivity Disorder (ADHD) child patients face difficulty in maintaining focus of and completing daily tasks due to their impaired executive function. Failure in such aspects leads to the formation of negative self-images as well as sub-optimal relationships with parents. This investigative research presents a voice-bot and conversational agent design intervention supporting both the ADHD child patients and their parents in dealing with daily tasks. We conducted patient's parent interviews, created voice-bot scenario designs and conducted prototyping. Potential therapeutic benefits and assistive technology user experience perspectives are discussed in this paper.",https://doi.org/10.1145/3334480.3382948,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X137,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3016232306,https://doi.org/10.1109/icassp40776.2020.9053561,A Dialogical Emotion Decoder for Speech Emotion Recognition in Spoken Dialog,2020,Sung-Lin Yeh; Yun-Shao Lin; Chi-Chun Lee,conference-paper,"Developing a robust emotion speech recognition (SER) system for human dialog is important in advancing conversational agent design. In this paper, we proposed a novel inference algorithm, a dialogical emotion decoding (DED) algorithm, that treats a dialog as a sequence and consecutively decode the emotion states of each utterance over time with a given recognition engine. This decoder is trained by incorporating intra- and inter-speakers emotion influences within a conversation. Our approach achieves a 70.1% in four class emotion on the IEMOCAP database, which is 3% over the state-of-art model. The evaluation is further conducted on a multi-party interaction database, the MELD, which shows a similar effect. Our proposed DED is in essence a conversational emotion rescoring decoder that can also be flexibly combined with different SER engines.",https://doi.org/10.1109/icassp40776.2020.9053561,,,closed,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X138,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4303982091,https://doi.org/10.20868/upm.thesis.15839,User-centric need-driven affect modeling for spoken conversational agents: design and evaluation,2013,Syaheerah Binti Lebai Lutfi,dissertation,"It is easy to get frustrated at spoken conversational agents (SCAs), perhaps because they seem to be callous. By and large, the quality of human-computer interaction is affected due to the inability of the SCAs to recognise and adapt to user emotional state. Now with the mass appeal of artificially-mediated communication, there has been an increasing need for SCAs to be socially and emotionally intelligent, that is, to infer and adapt to their human interlocutors’ emotions on the fly, in order to ascertain an affective, empathetic and naturalistic interaction. An enhanced quality of interaction would reduce users’ frustrations and consequently increase their satisfactions. These reasons have motivated the development of SCAs towards including socio-emotional elements, turning them into affective and socially-sensitive interfaces. One barrier to the creation of such interfaces has been the lack of methods for modelling emotions in a task-independent environment. Most emotion models for spoken dialog systems are task-dependent and thus cannot be used “as-is” in different applications. This Thesis focuses on improving this, in which it concerns computational modeling of emotion, personality and their interrelationship for task-independent autonomous SCAs. The generation of emotion is driven by needs, inspired by human’s motivational systems. The work in this Thesis is organised in three stages, each one with its own contribution. The first stage involved defining, integrating and quantifying the psychological-based motivational and emotional models sourced from. Later these were transformed into a computational model by implementing them into software entities. The computational model was then incorporated and put to test with an existing SCA host, a HiFi-control agent. The second stage concerned automatic prediction of affect, which has been the main challenge towards the greater aim of infusing social intelligence into the HiFi agent. In recent years, studies on affect detection from voice have moved on to using realistic, non-acted data, which is subtler. However, it is more challenging to perceive subtler emotions and this is demonstrated in tasks such as labelling and machine prediction. In this stage, we attempted to address part of this challenge by considering the roles of user satisfaction ratings and conversational/dialog features as the respective target and predictors in discriminating contentment and frustration, two types of emotions that are known to be prevalent within spoken human-computer interaction. The final stage concerned the evaluation of the emotional model through the HiFi agent. A series of user studies with 70 subjects were conducted in a real-time environment, each in a different phase and with its own conditions. All the studies involved the comparisons between the baseline non-modified and the modified agent. The findings have gone some way towards enhancing our understanding of the utility of emotion in spoken dialog systems in several ways; first, an SCA should not express its emotions blindly, albeit positive. Rather, it should adapt its emotions to user states. Second, low performance in an SCA may be compensated by the exploitation of emotion. Third, the expression of emotion through the exploitation of prosody could better improve users’ perceptions of an SCA compared to exploiting emotions through just lexical contents. Taken together, these findings not only support the success of the emotional model, but also provide substantial evidences with respect to the benefits of adding emotion in an SCA, especially in mitigating users’ frustrations and ultimately improving their satisfactions. Resumen Es relativamente fácil experimentar cierta frustración al interaccionar con agentes conversacionales (Spoken Conversational Agents, SCA), a menudo porque parecen ser un poco insensibles. En general, la calidad de la interacción persona-agente se ve en cierto modo afectada por la incapacidad de los SCAs para identificar y adaptarse al estado emocional de sus usuarios. Actualmente, y debido al creciente atractivo e interés de dichos agentes, surge la necesidad de hacer de los SCAs unos seres cada vez más sociales y emocionalmente inteligentes, es decir, con capacidad para inferir y adaptarse a las emociones de sus interlocutores humanos sobre la marcha, de modo que la interacción resulte más afectiva, empática y, en definitiva, natural. Una interacción mejorada en este sentido permitiría reducir la posible frustración de los usuarios y, en consecuencia, mejorar el nivel de satisfacción alcanzado por los mismos. Estos argumentos justifican y motivan el desarrollo de nuevos SCAs con capacidades socio-emocionales, dotados de interfaces afectivas y socialmente sensibles. Una de las barreras para la creación de tales interfaces ha sido la falta de métodos de modelado de emociones en entornos independientes de tarea. La mayoría de los modelos emocionales empleados por los sistemas de diálogo hablado actuales son dependientes de tarea y, por tanto, no pueden utilizarse ""tal cual"" en diferentes dominios o aplicaciones. Esta tesis se centra precisamente en la mejora de este aspecto, la definición de modelos computacionales de las emociones, la personalidad y su interrelación para SCAs autónomos e independientes de tarea. Inspirada en los sistemas motivacionales humanos en el ámbito de la psicología, la tesis propone un modelo de generación/producción de la emoción basado en necesidades. El trabajo realizado en la presente tesis está organizado en tres etapas diferenciadas, cada una con su propia contribución. La primera etapa incluyó la definición, integración y cuantificación de los modelos motivacionales de partida y de los modelos emocionales derivados a partir de éstos. Posteriormente, dichos modelos emocionales fueron plasmados en un modelo computacional mediante su implementación software. Este modelo computacional fue incorporado y probado en un SCA anfitrión ya existente, un agente con capacidad para controlar un equipo HiFi, de alta fidelidad. La segunda etapa se orientó hacia el reconocimiento automático de la emoción, aspecto que ha constituido el principal desafío en relación al objetivo mayor de infundir inteligencia social en el agente HiFi. En los últimos años, los estudios sobre reconocimiento de emociones a partir de la voz han pasado de emplear datos actuados a usar datos reales en los que la presencia u observación de emociones se produce de una manera mucho más sutil. El reconocimiento de emociones bajo estas condiciones resulta mucho más complicado y esta dificultad se pone de manifiesto en tareas tales como el etiquetado y el aprendizaje automático. En esta etapa, se abordó el problema del reconocimiento de las emociones del usuario a partir de características o métricas derivadas del propio diálogo usuario-agente. Gracias a dichas métricas, empleadas como predictores o indicadores del grado o nivel de satisfacción alcanzado por el usuario, fue posible discriminar entre satisfacción y frustración, las dos emociones prevalentes durante la interacción usuario-agente. La etapa final corresponde fundamentalmente a la evaluación del modelo emocional por medio del agente Hifi. Con ese propósito se llevó a cabo una serie de estudios con usuarios reales, 70 sujetos, interaccionando con diferentes versiones del agente Hifi en tiempo real, cada uno en una fase diferente y con sus propias características o capacidades emocionales. En particular, todos los estudios realizados han profundizado en la comparación entre una versión de referencia del agente no dotada de ningún comportamiento o característica emocional, y una versión del agente modificada convenientemente con el modelo emocional propuesto. Los resultados obtenidos nos han permitido comprender y valorar mejor la utilidad de las emociones en los sistemas de diálogo hablado. Dicha utilidad depende de varios aspectos. En primer lugar, un SCA no debe expresar sus emociones a ciegas o arbitrariamente, incluso aunque éstas sean positivas. Más bien, debe adaptar sus emociones a los diferentes estados de los usuarios. En segundo lugar, un funcionamiento relativamente pobre por parte de un SCA podría compensarse, en cierto modo, dotando al SCA de comportamiento y capacidades emocionales. En tercer lugar, aprovechar la prosodia como vehículo para expresar las emociones, de manera complementaria al empleo de mensajes con un contenido emocional específico tanto desde el punto de vista léxico como semántico, ayuda a mejorar la percepción por parte de los usuarios de un SCA. Tomados en conjunto, los resultados alcanzados no sólo confirman el éxito del modelo emocional, sino xv que constituyen además una evidencia decisiva con respecto a los beneficios de incorporar emociones en un SCA, especialmente en cuanto a reducir el nivel de frustración de los usuarios y, en última instancia, mejorar su satisfacción.",https://doi.org/10.20868/upm.thesis.15839,https://oa.upm.es/15839/1/SYAHEERAH_LEBAI_LUTFI.pdf,cc-by-nc-nd,gold,3,6,sistema=3;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X139,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W3165837840,https://doi.org/10.7302/277,Trustworthy Conversational Agent Design for African Americans with Chronic Conditions during COVID-19,2021,Kim Junhan; Jana Muhic; Sun Young Park; Lionel Robert,conference-paper,"This paper discusses preliminary findings on how to design chatbots that can increase African Americans’ trust in health information, particularly those who have experienced chronic conditions during the COVID-19 pandemic. COVID-19 has disproportionately affected the African American community in terms of severity and mortality, and scholars point towards the long-held medical mistrust among this population as a possible reason. Recent studies on the impact of conversational agents (CAs) on increasing trust in health information suggest that CAs can be effective. Through interviews and design studies with ten participants, we present four findings on how to design trustworthy CAs for our target population.",https://hdl.handle.net/2027.42/166481,https://hdl.handle.net/2027.42/166481,,green,4,5,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X140,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W4388748131,https://doi.org/10.48550/arxiv.2311.08832,Exploring Links between Conversational Agent Design Challenges and Interdisciplinary Collaboration,2023,Malak Sadek; Céline Mougenot,preprint,"Recent years have seen a steady rise in the popularity and use of Conversational Agents (CA) for different applications, well before the more immediate impact of large language models. This rise has been accompanied by an extensive exploration and documentation of the challenges of designing and creating conversational agents. Focusing on a recent scoping review of the socio-technical challenges of CA creation, this opinion paper calls for an examination of the extent to which interdisciplinary collaboration (IDC) challenges might contribute towards socio-technical CA design challenges. The paper proposes a taxonomy of CA design challenges using IDC as a lens, and proposes practical strategies to overcome them which complement existing design principles. The paper invites future work to empirically verify suggested conceptual links and apply the proposed strategies within the space of CA design to evaluate their effectiveness.",http://arxiv.org/abs/2311.08832,https://arxiv.org/pdf/2311.08832,cc-by,green,4,5,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X141,B03,20260831T003810Z,1.0.0,"""conversational agent design""",OpenAlex,https://openalex.org/W2006258120,https://doi.org/10.1109/hicss.2014.24,Supporting Problem-Solving in Mathematics with a Conversational Agent Capable of Representing Gifted Students' Knowledge,2014,Eliane Vigneron Barreto Aguiar; Liane Margarida Rockenbach Tarouco; Eliseo Berní Reategui,conference-paper,"This paper describes a conversational agent designed to support problem solving in Mathematics. The agent's knowledge base has been structured to represent gifted students' problem solving strategies. These were students who won the Brazilian Mathematics Olympics for Public Schools, and the idea here has been to elicit and represent their formal and heuristic knowledge for problem solving. The paper describes the method for capturing the cognitive processes of gifted students in solving Math problems and the structuring of this knowledge for the conversational agent. The paper also presents the results achieved, showing that the students who used the agent to solve Math problems were fully engaged in the tasks proposed and had a better performance than when not using the agent.",https://doi.org/10.1109/hicss.2014.24,https://ieeexplore.ieee.org/ielx7/6751593/6758592/06758619.pdf,,gold,3,4,sistema=1;produto-design=1,screening-required,Automação não substitui leitura ontológica.,2,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
