expanded_id,batch_id,run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,documentary_signal,actionable_signal,expanded_possible_score,queue_reason,screening_decision
X173,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W2901498041,https://doi.org/10.1145/3267851.3267882,Flipper 2.0,2018,Jelte van Waterschoot; Merijn Bruijnes; Jan Flokstra; Dennis Reidsma; Daniel Davison; Mariët Theune; Dirk Heylen,conference-paper,"We present anew dialogue engine called Flipper 2.0 (Flipper) which aims to help developers of embodied conversational agents (ECAs) to quickly and flexibly create dialogues. Flipper provides a technically stable and robust dialogue management system to integrate with other components of ECAs such as behaviour realisers. We compare Flipper with state-of-the-art dialogue design systems. We describe the details of our dialogue engine, how it handles dialogue management and how it supports the authoring of dialogues. We demonstrate the use of the dialogue engine with examples of design patterns and discuss practical applications. Finally we give recommendations on the cases in which it is beneficial to use Flipper.",https://doi.org/10.1145/3267851.3267882,https://dl.acm.org/doi/pdf/10.1145/3267851.3267882,cc-by,gold,3,4,sistema=2;produto-design=1,screening-required,Automação não substitui leitura ontológica.,2,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X174,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W3215586954,https://doi.org/10.1145/3564269,Conversational Agents in Therapeutic Interventions for Neurodevelopmental Disorders: A Survey,2022,Fabio Catania; Micol Spitale; Franca Garzotto,article,"Neurodevelopmental Disorders (NDD) are a group of conditions with onset in the developmental period characterized by deficits in the cognitive and social areas. Conversational agents have been increasingly explored to support therapeutic interventions for people with NDD. This survey provides a structured view of the crucial design features of these systems, the types of therapeutic goals they address, and the empirical methods adopted for their evaluation. From this analysis, we elaborate a set of recommendations and highlight the gaps left unsolved in the state of the art, upon which we ground a research agenda on conversational agents for NDD.",https://doi.org/10.1145/3564269,https://dl.acm.org/doi/pdf/10.1145/3564269,,bronze,3,5,sistema=2;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X175,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W2988574242,https://doi.org/10.1109/vitecon.2019.8899571,Human-Computer text conversation through NLP in Tamil using Intent Recognition,2019,S. Udhayakumar; Sowjanya Mani; Sneha Sivakumar; P. Rajeswari,conference-paper,"Chatbots which are also known as conversational interfaces, present a new way for individuals to interact with computer systems. A Chabot allows a user to ask questions in the same manner that they would address a human. Chatbots are currently being adopted in almost all fields. Our Chatbot aims at bridging the gap between parents and educational Institutions. Proportions of parent contribution ordinarily incorporate the quality and recurrence of correspondence with educators just as investment in organization capacities and exercises. Studies show that Parent's involvement and knowledge in their ward's performance, mainly in colleges is scanty. The main reason could be a communication i.e. either communication gap between teachers and parents, or even communication with their child could be an issue. Most parents are unaware of the happenings at college. This paper focuses on developing a Chatbot that leverages NLP by using the Dialog Flow API to answers parent's queries in the native language (Tamil) thus assisting parents in keeping track of their students' performance at college. The significant components of our Chabot incorporate intent detection, routines for conversation management, dialogue design and slot fulfilment. It also uses Flask micro framework and Pusher Channels.",https://doi.org/10.1109/vitecon.2019.8899571,,,closed,3,5,sistema=4;produto-design=2,screening-required,Automação não substitui leitura ontológica.,1,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X176,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W2251606987,https://doi.org/10.18653/v1/w15-4647,Automatic Detection of Miscommunication in Spoken Dialogue Systems,2015,Raveesh Meena; José Lopes; Gabriel Skantze; Joakim Gustafson,conference-paper,"In this paper, we present a data-driven approach for detecting instances of miscommunication in dialogue system interactions. A range of generic features that are both automatically extractable and manually annotated were used to train two models for online detection and one for offline analysis. Online detection could be used to raise the error awareness of the system, whereas offline detection could be used by a system designer to identify potential flaws in the dialogue design. In experimental evaluations on system logs from three different dialogue systems that vary in their dialogue strategy, the proposed models performed substantially better than the majority class baseline models.",https://doi.org/10.18653/v1/w15-4647,https://www.aclweb.org/anthology/W15-4647.pdf,cc-by,gold,3,6,sistema=2;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X177,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W2084421134,https://doi.org/10.1145/1452392.1452454,Embodied conversational agents for voice-biometric interfaces,2008,Álvaro Hernández-Trapote; Beatriz López-Mencía; David Díaz; Rubén Fernández Pozo; Javier Caminero,conference-paper,"In this article we present a research scheme which aims to analyze the use of Embodied Conversational Agent (ECA) technology to improve the robustness and acceptability of speaker enrolment and verification dialogues designed to provide secure access through natural and intuitive speaker recognition. In order to find out the possible effects of the visual information channel provided by the ECA, tests were carried out in which users were divided into two groups, each interacting with a different interface (metaphor): an ECA Metaphor group -with an ECA-, and a VOICE Metaphor group -without an ECA-. Our evaluation methodology is based on the ITU-T P.851 recommendation for spoken dialogue system evaluation, which we have complemented to cover particular aspects with regard to the two major extra elements we have incorporated: secure access and an ECA. Our results suggest that likeability-type factors and system capabilities are perceived more positively by the ECA metaphor users than by the VOICE metaphor users. However, the ECA's presence seems to intensify users' privacy concerns.",http://oa.upm.es/4310/,,cc-by-nc-nd,green,3,6,sistema=4;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X178,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4417332296,https://doi.org/10.3390/technologies13120591,Turn-Taking Modelling in Conversational Systems: A Review of Recent Advances,2025,Rutherford Agbeshi Patamia; Ha Pham Thien Dinh; Ming Liu; Akansel Cosgun,article,"Effective turn-taking is fundamental to conversational interactions, shaping the fluidity of communication across human dialogues and interactions with spoken dialogue systems (SDS). Despite its apparent simplicity, conversational turn-taking involves complex timing mechanisms influenced by various linguistic, prosodic, and multimodal cues. This review synthesises recent theoretical insights and practical advancements in understanding and modelling conversational timing dynamics, emphasising critical phenomena such as voice activity (VA), turn floor offsets (TFO), and predictive turn-taking. We first discuss foundational concepts, such as voice activity detection (VAD) and inter-pausal units (IPUs), and highlight their significance for systematically representing dialogue states. Central to the challenge of interactive systems is distinguishing moments when conversational roles shift versus when they remain with the current speaker, encapsulated by the concepts of “hold” and “shift”. The timing of these transitions, measured through Turn Floor Offsets (TFOs), aligns closely with minimal human reaction times, suggesting biological underpinnings while exhibiting cross-linguistic variability. This review further explores computational turn-taking heuristics and models, noting that simplistic strategies may reduce interruptions yet risk introducing unnatural delays. Integrating multimodal signals, prosodic, verbal, visual, and predictive mechanisms is emphasised as essential for future developments in achieving human-like conversational responsiveness.",https://doi.org/10.3390/technologies13120591,https://www.mdpi.com/2227-7080/13/12/591/pdf?version=1765813800,cc-by,gold,3,6,sistema=2;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X179,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W2036109579,https://doi.org/10.3115/1610065.1610074,Design and validation of ECA gestures to improve dialogue system robustness,2007,Beatriz López; Álvaro Hernández; David Díaz; Rubén Fernández Pozo; Luis Hernández; Doroteo Torre,conference-paper,"In this paper we present validation tests that we have carried out on gestures that we have designed for an embodied conversational agent (ECAs), to assess their soundness with a view to applying said gestures in a forthcoming experiment to explore the possibilities ECAs can offer to overcome typical robustness problems in spoken language dialogue systems (SLDSs). The paper is divided into two parts: First we carry our a literature review to acquire a sense of the extent to which ECAs can help overcome user frustration during human-machine interaction. Then we associate tentative, yet specific, ECA gestural behaviour with each of the main dialogue stages, with special emphasis on problem situations. In the second part we describe the tests we have carried out to validate our ECA's gestural repertoire. The results obtained show that users generally understand and naturally accept the gestures, to a reasonable degree. This encourages us to proceed with the next stage of research: evaluating the gestural strategy in real dialogue situations with the aim of learning about how to favour a more efficient and pleasant dialogue flow for the users.",https://doi.org/10.3115/1610065.1610074,http://dl.acm.org/ft_gateway.cfm?id=1610074&type=pdf,,gold,3,5,sistema=2;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X180,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4309048682,https://doi.org/10.48550/arxiv.2211.06402,Behaviour Trees for Creating Conversational Explanation Experiences,2022,Anjana Wijekoon; David Corsar; Nirmalie Wiratunga,preprint,"This paper presented an XAI system specification and an interactive dialogue model to facilitate the creation of Explanation Experiences (EE). Such specifications combine the knowledge of XAI, domain and system experts of a use case to formalise target user groups and their explanation needs and to implement explanation strategies to address those needs. Formalising the XAI system promotes the reuse of existing explainers and known explanation needs that can be refined and evolved over time using user evaluation feedback. The abstract EE dialogue model formalised the interactions between a user and an XAI system. The resulting EE conversational chatbot is personalised to an XAI system at run-time using the knowledge captured in its XAI system specification. This seamless integration is enabled by using Behaviour Trees (BT) to conceptualise both the EE dialogue model and the explanation strategies. In the evaluation, we discussed several desirable properties of using BTs over traditionally used STMs or FSMs. BTs promote the reusability of dialogue components through the hierarchical nature of the design. Sub-trees are modular, i.e. a sub-tree is responsible for a specific behaviour, which can be designed in different levels of granularity to improve human interpretability. The EE dialogue model consists of abstract behaviours needed to capture EE, accordingly, it can be implemented as a conversational, graphical or text-based interface which caters to different domains and users. There is a significant computational cost when using BTs for modelling dialogue, which we mitigate by using memory. Overall, we find that the ability to create robust conversational pathways dynamically makes BTs a good candidate for designing and implementing conversation for creating explanation experiences.",http://arxiv.org/abs/2211.06402,https://arxiv.org/pdf/2211.06402,,green,3,6,sistema=1;produto-design=6,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X181,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W2998670453,,"Towards the Learning, Perception, and Effectiveness of Teachable Conversational Agents",2019,Nalin Chhibber,dissertation,"The traditional process of building interactive machine learning systems can be viewed as a teacher-learner interaction scenario where the machine-learners are trained by one or more human-teachers. In this work, we explore if teachable AI agents can reliably learn from human-teachers through conversational interactions, how this teaching process affects a teacher's performance in the task, and their trust on the agent. \nWe introduce a teachable agent named Kai, that learns to classify news articles while also guiding the teaching process through conversational interventions. In a three-part study, where several crowdworkers individually teach Kai, we investigate whether this Learning by Teaching approach creates reliable machine learners, improves Turkers' performance and leads to trustable AI agents that crowdworkers would use. We present and discuss the results of the underlying classifier built from conversational interactions with other text classification algorithms. We also provide an evaluation of how crowdworkers perform a text classification before and after interacting with a teachable agent. Finally, we investigate the notion of trust that crowdworkers exhibit for their teachable agents in terms of delegating the work involving monetary compensation. Together, our results demonstrate the benefits of Learning by Teaching approach, in terms of the performance of the AI agent, the crowdworkers, and the dynamics of trust built from the teacher-learner interaction.",http://hdl.handle.net/10012/15361,https://uwspace.uwaterloo.ca/bitstream/10012/15361/3/Chhibber_Nalin.pdf,,green,3,5,sistema=2;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X182,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W20794055,,Evaluation of ECA Gesture strategies for robust Human-Computer Interaction,2008,Beatriz López-Mencía; Álvaro Hernández-Trapote; David Díaz Pardo de Vera; Luis A. Hernández Gómez; María del Carmen Rodríguez Gancedo; José Relaño Gil,article,"Embodied Conversational Agents (ECAs) offer us the possibility to design pleasant and efficient human-machine interaction. In this paper we present an evaluation scheme to compare dialogue-based speaker authentication and information retrieval systems with and without ECAs on the interface. We used gestures and other visual cues to improve fluency and robustness of interaction with these systems. Our tests results suggest that when an ECA is present users perceive fewer system errors, their frustration levels are lower, turn-changing goes more smoothly, the interaction experience is more enjoyable, and system capabilities are generally perceived more positively than when no ECA is present. However, the ECA seems to intensify the users' privacy concerns.",http://oa.upm.es/2854/,https://oa.upm.es/2854/2/INVE_MEM_2008_59631.pdf,,green,3,6,sistema=2;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X183,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4388916531,https://doi.org/10.2196/51571,Investigating the Potential of a Conversational Agent (Phyllis) to Support Adolescent Health and Overcome Barriers to Physical Activity: Co-Design Study,2023,Richard W. Moore; Abdel-Karim Al-Tamimi; Elizabeth Freeman,article,"BACKGROUND: Conversational agents (CAs) are a promising solution to support people in improving physical activity (PA) behaviors. However, there is a lack of CAs targeted at adolescents that aim to provide support to overcome barriers to PA. This study reports the results of the co-design, development, and evaluation of a prototype CA called ""Phyllis"" to support adolescents in overcoming barriers to PA with the aim of improving PA behaviors. The study presents one of the first theory-driven CAs that use existing research, a theoretical framework, and a behavior change model. OBJECTIVE: The aim of the study is to use a mixed methods approach to investigate the potential of a CA to support adolescents in overcoming barriers to PA and enhance their confidence and motivation to engage in PA. METHODS: The methodology involved co-designing with 8 adolescents to create a relational and persuasive CA with a suitable persona and dialogue. The CA was evaluated to determine its acceptability, usability, and effectiveness, with 46 adolescents participating in the study via a web-based survey. RESULTS: The co-design participants were students aged 11 to 13 years, with a sex distribution of 56% (5/9) female and 44% (4/9) male, representing diverse ethnic backgrounds. Participants reported 37 specific barriers to PA, and the most common barriers included a ""lack of confidence,"" ""fear of failure,"" and a ""lack of motivation."" The CA's persona, named ""Phyllis,"" was co-designed with input from the students, reflecting their preferences for a friendly, understanding, and intelligent personality. Users engaged in 61 conversations with Phyllis and reported a positive user experience, and 73% of them expressed a definite intention to use the fully functional CA in the future, with a net promoter score indicating a high likelihood of recommendation. Phyllis also performed well, being able to recognize a range of different barriers to PA. The CA's persuasive capacity was evaluated in modules focusing on confidence and motivation, with a significant increase in students' agreement in feeling confident and motivated to engage in PA after interacting with Phyllis. Adolescents also expect to have a personalized experience and be able to personalize all aspects of the CA. CONCLUSIONS: The results showed high acceptability and a positive user experience, indicating the CA's potential. Promising outcomes were observed, with increasing confidence and motivation for PA. Further research and development are needed to create further interventions to address other barriers to PA and assess long-term behavior change. Addressing concerns regarding bias and privacy is crucial for achieving acceptability in the future. The CA's potential extends to health care systems and multimodal support, providing valuable insights for designing digital health interventions including tackling global inactivity issues among adolescents.",https://doi.org/10.2196/51571,,cc-by,gold,3,6,sistema=2;produto-design=5,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X184,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4414302454,https://doi.org/10.14710/southsight.202526091,Exploring How AI-Powered Chatbots Enhance Data-Driven Marketing Communication and Customer Engagement,2025,Asep Koswara,article,"AI-powered chatbots have emerged as essential tools for enhancing data-driven communication and customer engagement in the evolving digital marketing landscape. This study explores how chatbots contribute to marketing strategies by analyzing real-world chatbot interactions across various industries, including e-commerce, food delivery, finance, and entertainment. Using a qualitative content analysis approach grounded in the Technology Acceptance Model (TAM) and CRM theory, the research identifies key themes such as personalization, dialogue structure, promotional strategies, and feedback mechanisms. Findings reveal that successful chatbot implementations—like those from HelloFresh, Just Eat UK, Spotify, and ProProfs—leverage context-aware prompts, hybrid input options, and transparent communication to boost customer satisfaction and brand loyalty. Moreover, chatbots that integrate closed-loop feedback systems and behavioral data collection enable businesses to refine their marketing tactics continuously. However, limitations such as poor conversational flow and lack of escalation options can hinder user experience. The study offers practical guidelines for effective chatbot design and suggests future research on integrating chatbots into omnichannel systems and evaluating their long-term impact on customer retention and business performance. This paper provides a strategic roadmap for businesses aiming to maximize the value of conversational AI in digital marketing.",https://doi.org/10.14710/southsight.202526091,https://ejournal2.undip.ac.id/index.php/southsight/article/download/26091/12306,cc-by-sa,hybrid,3,6,sistema=2;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X185,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4400172730,https://doi.org/10.36948/ijfmr.2024.v06i03.23226,12 Conversational Archetypes for Human-AI Interaction,2024,Shridhar Marri,article,"Artificial Intelligence (AI), once exclusive to sophisticated technological spheres, now plays a transformative role across all aspects of society, driving significant progress and innovation. In this backdrop, basic conversational interface aka chat emerged as the easiest, and the simplest way to interact with AI systems. However, the current Human-AI conversations are fraught with a host of challenges necessitating a critical exploration into their design, approach, and implications. As AI technologies continue to permeate our lives, the need for seamless, intuitive, and human-like conversations is amplified. While our larger research embarks on a research study to suggest a conceptual framework to help design more effective and engaging Human-AI conversations, this paper focuses on a critical aspect that surfaced as a primary gap during our literature review. Conversations are effective and engaging only when their fundamental purpose is identified and understood by their participants. Hence, formulating a purpose driven conversational typology emerged as a key design imperative to inform an array of frameworks that could help create meaningful Human-AI conversations. This study evaluates a dataset of over hundred Human-AI and Human-to-Human conversations, proposing twelve conversational archetypes central to a conceptual framework intended to enhance Human-AI conversations. Employing a hybrid methodology that integrates content analysis with case study research, this paper examines the issue from a human perspective. It aims to provide a useful resource for designers, developers, researchers, and industry professionals who seek to foster deeper connections and trust in human-AI interactions.",https://doi.org/10.36948/ijfmr.2024.v06i03.23226,https://www.ijfmr.com/papers/2024/3/23226.pdf,cc-by-sa,hybrid,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X186,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4415251041,https://doi.org/10.1145/3757655,Script-Strategy Aligned Generation: Aligning LLMs with Expert-Crafted Dialogue Scripts and Therapeutic Strategies for Psychotherapy,2025,Xin Sun; Jan de Wit; Zhuying Li; Jiahuan Pei; Abdallah El Ali; Jos A. Bosch,article,"Chatbots or conversational agents (CAs) are increasingly used to improve access to digital psychotherapy. Many current systems rely on rigid, rule-based designs, heavily dependent on expert-crafted dialogue scripts for guiding therapeutic conversations. Although advances in large language models (LLMs) offer potential for more flexible interactions, their lack of controllability and explanability poses challenges in high-stakes contexts like psychotherapy. To address this, we conducted two studies in this work to explore how aligning LLMs with expert-crafted scripts can enhance psychotherapeutic chatbot performance. In Study 1 (N=43), an online experiment with a within-subjects design, we compared rule-based, pure LLM, and LLMs aligned with expert-crafted scripts via fine-tuning and prompting. Results showed that aligned LLMs significantly outperformed the other types of chatbots in empathy, dialogue relevance, and adherence to therapeutic principles. Building on findings, we proposed ''Script-Strategy Aligned Generation (SSAG)'', a more flexible alignment approach that reduces reliance on fully scripted content while maintaining LLMs' therapeutic adherence and controllability. In a 10-day field Study 2 (N=21), SSAG achieved comparable therapeutic effectiveness to full-scripted LLMs while requiring less than 40% of expert-crafted dialogue content. Beyond these results, this work advances LLM applications in psychotherapy by providing a controllable and scalable solution, reducing reliance on expert effort. By enabling domain experts to align LLMs through high-level strategies rather than full scripts, SSAG supports more efficient co-development and expands access to a broader context of psychotherapy.",https://doi.org/10.1145/3757655,https://dl.acm.org/doi/pdf/10.1145/3757655,cc-by-nc-nd,hybrid,3,6,sistema=4;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X187,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4402731338,https://doi.org/10.3390/fi16090344,"Alquist 5.0: Dialogue Trees Meet Generative Models, a Novel Approach for Enhancing SocialBot Conversations",2024,Ondřej Kobza; David Herel; Jan Cuhel; Tommaso Gargiani; Petr Marek; Ján Šedivý,article,"This article introduces Alquist 5.0, our SocialBot that was designed for the Alexa Prize SocialBot Grand Challenge 5. Building upon previous iterations, we present the integration of our novel neural response generator (NRG) Barista within a hybrid architecture that combines traditional predefined dialogues with advanced neural response generation. We provide a comprehensive analysis of the current state-of-the-art NRGs and large language models (LLMs), leveraging these insights to enhance Barista’s capabilities. A key focus of our development was in ensuring the safety of our chatbot and implementing robust measures to prevent profanity and inappropriate content. Additionally, we incorporated a new search engine to improve information retrieval and response accuracy. Expanding the capabilities of our system, we designed Alquist 5.0 to accommodate multimodal devices, utilizing APL templates enriched with custom features to deliver an outstanding conversational experience complemented by an excellent user interface. This paper offers detailed insights into the development of Alquist 5.0, which effectively addresses evolving user demands while preserving its empathetic and knowledgeable conversational prowess across a wide range of topics.",https://doi.org/10.3390/fi16090344,https://www.mdpi.com/1999-5903/16/9/344/pdf?version=1727321031,cc-by,gold,3,6,sistema=1;produto-design=3,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X188,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W2345834020,,Data-driven Repair Models for Text Chat with Language Learners,2016,Sviatlana Höhn,dissertation,"This research analyses participants' orientation to linguistic identities in chat and introduces data-driven computational models for communicative Intelligent Computer-Assisted Language Learning (communicative ICALL). Based on non-pedagogical chat conversations between native speakers and non-native speakers, computational models of the following types are presented: exposed and embedded corrections, explanations of unknown words following learner's request. Conversation Analysis helped to obtain patterns from a corpus of dyadic chat conversations in a longitudinal setting, bringing together German native speakers and advanced learners of German as a foreign language. More specifically, this work states a bottom-up, data-driven research design which takes “conversation” from its genuine personalised dyadic environment to a model of a conversational agent. It allows for an informal functional specification of such an agent to which a technical specification for two specific repair types is provided. Starting with the open research objective to create a machine that behaves like a language expert in an informal conversation, this research shows that various forms of orientation to linguistic identities are on participants' disposal in chat. In addition it shows that dealing with computational complexity can be approached by a separation between local models of specific practices and a high-level regulatory mechanism to activate them. More specifically, this work shows that learners' repair initiations may be analysed as turn formats containing resources for signalling trouble and referencing trouble source. Based on this finding, this work shows how computational models for recognition of the repair initiations and trouble source extraction can be formalised and implemented in a chatbot. Further, this work makes clear which level of description of error corrections is required to satisfy computational needs, and how these descriptions may be transformed to patterns for various error correction formats and which technological requirements they imply. Finally, this research shows which factors in interaction influence the decision to correct and how the creation of a high-level decision model for error correction in a Conversation-for-Learning can be approached. In sum, this research enriches the landscape of various communication setups between language learners and communicative ICALL systems explicitly covering Conversations-for-Learning. It strengthens multidisciplinary connections by showing how the multidisciplinary research field of ICALL benefits from including Conversation Analysis into the research paradigm. It highlights the impact of the micro-analytic understanding of actions accomplished by utterances in talk within a specific speech exchange system on computational modelling on the example of chat with language learners.",https://orbilu.uni.lu/handle/10993/27057,,other-oa,green,3,6,sistema=2;produto-design=3,screening-required,Automação não substitui leitura ontológica.,0,1,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X189,B04,20260831T003810Z,1.0.0,"""dialogue design"" conversational system",OpenAlex,https://openalex.org/W4415161422,https://doi.org/10.1007/s44163-025-00521-4,Exploring conversational agents for novice programmers: a scoping review,2025,Chrakhan Barzanji; Claudia Loitsch,article,"Abstract Background Educational mediums are evolving rapidly due to technological advancements and the increasing availability of digital resources. A significant trend in education is the integration of technologies like Conversational Agents (CAs), often referred to as Chatbots, as supplementary tools to enhance learning experiences. Despite their growing application, comprehensive reviews of their design methodologies, implementation strategies, pedagogical foundations, and data management practices in introductory programming education remain scarce. Objective This scoping review aims to explore and map the existing literature on educational CAs developed for programming education, analyzing publication characteristics (e.g., distribution and research designs) and prototype characteristics (e.g., implementation techniques and focus areas), as well as how these systems extend support beyond academic learning. Inclusion criteria The review includes studies on educational CAs designed to assist in teaching introductory computer science and programming courses, published in English between January 2019 and June 2024. Studies focusing on commercial products, code generators, or non-novice programmers were excluded. Methods A total of 743 citations were identified through searches in recognized digital databases. After screening and applying inclusion criteria, 23 studies were selected for this scoping review, following the PRISMA-ScR framework. Results This review provides a comprehensive overview of the use of CAs in programming education, highlighting the diverse technologies, pedagogical approaches, and interaction methods employed to support novice programmers. Conclusions Advancements in large language models (LLMs) and AI technologies have significantly enhanced the potential of CAs to transform programming education by offering personalized assistance, real-time feedback, and adaptive learning experiences. However, challenges related to scalability, usability, and inclusivity must be addressed. In addition, this review proposes actionable recommendations to guide future research and design practices.",https://doi.org/10.1007/s44163-025-00521-4,https://link.springer.com/content/pdf/10.1007/s44163-025-00521-4.pdf,cc-by,gold,3,6,sistema=4;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X190,B04,20260831T003810Z,1.0.0,"""chatbot design"" user experience",OpenAlex,https://openalex.org/W3022161378,https://doi.org/10.1007/s41233-020-00033-2,Users' experiences with chatbots: findings from a questionnaire study,2020,Asbjørn Følstad; Petter Bae Brandtzæg,article,"Abstract For chatbots to be broadly adopted by users, it is critical that they are experienced as useful and pleasurable. While there is an emerging body of research concerning user uptake and use of chatbots, there is a lack of theoretically grounded studies detailing what constitutes good or poor chatbot user experiences. In this paper, we present findings from a questionnaire study involving more than 200 chatbot users who reported on episodes of chatbot use that they found particularly satisfactory or frustrating. The user reports were analysed with basis in theory on user experience, with particular concern for pragmatic and hedonic attributes. We found that pragmatic attributes such as efficient assistance (positive) and problems with interpretation (negative) were important elements in user reports of satisfactory and frustrating episodes. Hedonic attributes such as entertainment value (positive) and strange and rude responses (negative) were also frequently mentioned. Older participants tended to report on pragmatic attributes more often, whereas younger participants tended to report on hedonic attributes more often. Drawing on the findings, we propose four high-level lessons learnt that may benefit chatbot service providers, and we suggest relevant future research.",https://doi.org/10.1007/s41233-020-00033-2,https://link.springer.com/content/pdf/10.1007/s41233-020-00033-2.pdf,cc-by,hybrid,3,5,sistema=2;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
X191,B04,20260831T003810Z,1.0.0,"""chatbot design"" user experience",OpenAlex,https://openalex.org/W3033211403,https://doi.org/10.3390/healthcare8020154,AI Chatbot Design during an Epidemic like the Novel Coronavirus,2020,Gopi Battineni; Nalini Chintalapudi; Francesco Amenta,article,"Since the discovery of the Coronavirus (nCOV-19), it has become a global pandemic. At the same time, it has been a great challenge to hospitals or healthcare staff to manage the flow of the high number of cases. Especially in remote areas, it is becoming more difficult to consult a medical specialist when the immediate hit of the epidemic has occurred. Thus, it becomes obvious that if effectively designed and deployed chatbot can help patients living in remote areas by promoting preventive measures, virus updates, and reducing psychological damage caused by isolation and fear. This study presents the design of a sophisticated artificial intelligence (AI) chatbot for the purpose of diagnostic evaluation and recommending immediate measures when patients are exposed to nCOV-19. In addition, presenting a virtual assistant can also measure the infection severity and connects with registered doctors when symptoms become serious.",https://doi.org/10.3390/healthcare8020154,https://www.mdpi.com/2227-9032/8/2/154/pdf?version=1591947503,cc-by,gold,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
