run_id,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,citation_relation
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2377967045,https://doi.org/10.2991/emim-16.2016.324,Role Play and English Teaching,2016,,conference-paper,,https://doi.org/10.2991/emim-16.2016.324,https://www.atlantis-press.com/article/25853480.pdf,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2775012395,https://doi.org/10.1007/978-3-319-65373-0_8,An Instantiation Methodology and Its Multiple Aspects,2017,,book-chapter,,https://doi.org/10.1007/978-3-319-65373-0_8,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2917103449,https://doi.org/10.4018/978-1-4666-6347-3.ch002,Developing Global Sensibilities through a Technology-Enabled Active Learning Anthropology Curriculum,2014,,book-chapter,,https://doi.org/10.4018/978-1-4666-6347-3.ch002,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4392793161,https://doi.org/10.21606/drslxd.2023.045,‘…This is how things are done’: Dismantling the Master-and-Apprentice design pedagogy fallacy with Social Support and Growth Mindset,2023,,conference-paper,,http://dx.doi.org/10.21606/drslxd.2023.045,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1448&context=learnxdesign,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4392919035,https://doi.org/10.21606/drslxd2024.045,‘…This is how things are done’: Dismantling the Master-and-Apprentice design pedagogy fallacy with Social Support and Growth Mindset,2023,,conference-paper,,http://dx.doi.org/10.21606/drslxd2024.045,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2004513044,https://doi.org/10.1007/s00779-011-0470-5,Design and evaluation of a smart home voice interface for the elderly: acceptability and objection aspects,2011,,article,,https://doi.org/10.1007/s00779-011-0470-5,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2075729255,https://doi.org/10.1145/242485.242500,How do users know what to say?,1996,,article,,https://doi.org/10.1145/242485.242500,https://dl.acm.org/doi/pdf/10.1145/242485.242500,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2082781326,https://doi.org/10.1016/0378-2166(90)90082-o,Politeness phenomena in modern Chinese,1990,,article,,https://doi.org/10.1016/0378-2166(90)90082-o,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2094745494,https://doi.org/10.1016/j.ijhcs.2005.07.001,Constructing computer-based tutors that are socially sensitive: Politeness in educational software,2005,,article,,https://doi.org/10.1016/j.ijhcs.2005.07.001,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2405187948,https://doi.org/10.1145/2858036.2858288,"""Like Having a Really Bad PA""",2016,,conference-paper,,https://doi.org/10.1145/2858036.2858288,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2407369300,https://doi.org/10.7146/aahcc.v1i1.21316,Note to Self: Stop Calling Interfaces “Natural”,2015,,article,,https://doi.org/10.7146/aahcc.v1i1.21316,https://tidsskrift.dk/ashcc/article/download/21316/18787,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2466238859,https://doi.org/10.1007/978-3-319-31510-2_27,Investigating Politeness Strategies and Their Persuasiveness for a Robotic Elderly Assistant,2016,,conference-paper,,https://doi.org/10.1007/978-3-319-31510-2_27,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2745199108,https://doi.org/10.1007/s12369-017-0420-0,The Influence of Politeness Behavior on User Compliance with Social Robots in a Healthcare Service Setting,2017,,article,,https://doi.org/10.1007/s12369-017-0420-0,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2808599433,https://doi.org/10.1109/mprv.2018.022511249,Evaluating Speech-Based Smart Devices Using New Usability Heuristics,2018,,article,,https://doi.org/10.1109/mprv.2018.022511249,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2899225656,https://doi.org/10.1145/3274371,"Alexa, Are You Listening?",2018,,article,,https://doi.org/10.1145/3274371,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2912941864,https://doi.org/10.1109/access.2019.2898467,A Systematic Literature Review of Research-Derived Touchscreen Design Guidelines for Older Adults,2019,,review,,https://doi.org/10.1109/access.2019.2898467,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2913681502,https://doi.org/10.48550/arxiv.1901.06525,What Makes a Good Conversation? Challenges in Designing Truly Conversational Agents,2019,,conference-paper,,http://hdl.handle.net/10468/8244,http://hdl.handle.net/10468/8244,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2941170438,https://doi.org/10.1177/1064804619842501,Perceptions of Digital Assistants From Early Adopters Aged 55+,2019,,article,,https://doi.org/10.1177/1064804619842501,https://journals.sagepub.com/doi/pdf/10.1177/1064804619842501,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2941857004,https://doi.org/10.1145/3290605.3300714,Co-Performing Agent,2019,,conference-paper,,https://doi.org/10.1145/3290605.3300714,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2943124083,https://doi.org/10.1145/3304087.3304096,Conversational UX design process,2019,,book-chapter,,https://doi.org/10.1145/3304087.3304096,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2964283259,https://doi.org/10.1145/3278721.3278773,What's up with Privacy?,2018,,conference-paper,,https://doi.org/10.1145/3278721.3278773,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2967859656,https://doi.org/10.1145/3342775.3342803,Voice assistants and older people,2019,,conference-paper,,https://doi.org/10.1145/3342775.3342803,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2968725073,https://doi.org/10.1145/3342775.3342788,Progressivity for voice interface design,2019,,conference-paper,,https://doi.org/10.1145/3342775.3342788,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2990539159,https://doi.org/10.1177/1071181319631446,An Aging-focused Heuristic Evaluation of Home Automation Controls,2019,,article,,https://doi.org/10.1177/1071181319631446,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3015588689,https://doi.org/10.1145/3411764.3445579,"Designers Characterize Naturalness in Voice User Interfaces: Their Goals, Practices, and Challenges",2021,,conference-paper,,https://doi.org/10.1145/3411764.3445579,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3032205432,https://doi.org/10.1145/3313831.3376760,"""Alexa is a Toy"": Exploring Older Adults' Reasons for Using, Limiting, and Abandoning Echo",2020,,conference-paper,,https://doi.org/10.1145/3313831.3376760,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3083588436,https://doi.org/10.1145/3411810,Hello There! Is Now a Good Time to Talk?,2020,,article,,https://doi.org/10.1145/3411810,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3118958215,https://doi.org/10.2196/20427,Exploring How Older Adults Use a Smart Speaker–Based Voice Assistant in Their First Interactions: Qualitative Study,2020,,article,,https://doi.org/10.2196/20427,https://mhealth.jmir.org/2021/1/e20427/PDF,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3135278659,https://doi.org/10.31234/osf.io/2wtzq,“We Need to Start Thinking Ahead”: The Impact of Social Context on Linguistic Norm Adherence,2020,,preprint,,https://doi.org/10.31234/osf.io/2wtzq,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3160278099,https://doi.org/10.1145/3411764.3445124,Empowering Dyads of Older Adults With Mild Cognitive Impairment And Their Care Partners Using Conversational Agents,2021,,conference-paper,,https://doi.org/10.1145/3411764.3445124,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3160418499,https://doi.org/10.1145/3411764.3445312,Heuristic Evaluation of Conversational Agents,2021,,conference-paper,,https://doi.org/10.1145/3411764.3445312,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3162051685,https://doi.org/10.1145/3411764.3445445,Designing Conversational Agents: A Self-Determination Theory Approach,2021,,conference-paper,,https://doi.org/10.1145/3411764.3445445,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3168133312,https://doi.org/10.1145/3469595.3469618,Eliciting Spoken Interruptions to Inform Proactive Speech Agent Design,2021,,conference-paper,,https://doi.org/10.1145/3469595.3469618,https://dl.acm.org/doi/pdf/10.1145/3469595.3469618,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3169716176,https://doi.org/10.1007/s11606-021-06888-1,Effect of an eHealth intervention on older adults’ quality of life and health-related outcomes: a randomized clinical trial,2021,,article,,https://doi.org/10.1007/s11606-021-06888-1,https://link.springer.com/content/pdf/10.1007/s11606-021-06888-1.pdf,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3210997190,https://doi.org/10.1007/978-3-030-90525-5_64,Impact of Social Presence of Humanoid Robots: Does Competence Matter?,2021,,conference-paper,,https://doi.org/10.1007/978-3-030-90525-5_64,https://hal.science/hal-05541855v1/file/Koelsch-et-al-2021-ICSR2021.pdf,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4200018492,https://doi.org/10.1145/3494965,Understanding User Perceptions of Proactive Smart Speakers,2021,,article,,https://doi.org/10.1145/3494965,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4231533450,https://doi.org/10.1017/cbo9780511813085,Politeness,1987,,book,,https://doi.org/10.1017/cbo9780511813085,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4234930092,https://doi.org/10.4324/9781315760179,A Critique of Politeness Theory,2014,,book,,https://doi.org/10.4324/9781315760179,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4255895325,https://doi.org/10.1109/hri.2013.6483608,Rhetorical robots: Making robots more effective speakers using linguistic cues of expertise,2013,,conference-paper,,https://doi.org/10.1109/hri.2013.6483608,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4285717434,https://doi.org/10.1007/978-3-030-50729-9,HCI International 2020 - Posters,2020,,conference-paper,,https://doi.org/10.1007/978-3-030-50729-9,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4382202712,https://doi.org/10.1007/s10462-023-10540-1,The role of politeness in human–machine interactions: a systematic literature review and future perspectives,2023,,book-chapter,,https://doi.org/10.1007/s10462-023-10540-1,https://link.springer.com/content/pdf/10.1007/s10462-023-10540-1.pdf,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4388562681,https://doi.org/10.1016/j.ijhcs.2023.103181,Exploring how politeness impacts the user experience of chatbots for mental health support,2023,,article,,https://doi.org/10.1016/j.ijhcs.2023.103181,https://www.tara.tcd.ie/bitstreams/ee576e93-05c6-4312-8af6-b1322cfee69e/download,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4409766762,https://doi.org/10.1145/3706598.3713578,Designing Conversational AI for Aging: A Systematic Review of Older Adults' Perceptions and Needs,2025,,review,,https://doi.org/10.1145/3706598.3713578,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4384643821,https://doi.org/10.1145/3597638.3608378,Screen or No Screen? Lessons Learnt from a Real-World Deployment Study of Using Voice Assistants With and Without Touchscreen for Older Adults,2023,,conference-paper,,https://doi.org/10.1145/3597638.3608378,https://dl.acm.org/doi/pdf/10.1145/3597638.3608378,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4396219005,https://doi.org/10.1145/3637365,"Like My Aunt Dorothy: Effects of Conversational Styles on Perceptions, Acceptance and Metaphorical Descriptions of Voice Assistants during Later Adulthood",2024,,article,,https://doi.org/10.1145/3637365,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4402349579,https://doi.org/10.1145/3678516,EasyAsk: An In-App Contextual Tutorial Search Assistant for Older Adults with Voice and Touch Inputs,2024,,article,,https://doi.org/10.1145/3678516,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4400142383,https://doi.org/10.1145/3643834.3661536,Voice Assistants for Mental Health Services: Designing Dialogues with Homebound Older Adults,2024,,conference-paper,,https://doi.org/10.1145/3643834.3661536,https://pmc.ncbi.nlm.nih.gov/articles/PMC11262314/pdf/nihms-1992658.pdf,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4384520790,https://doi.org/10.1145/3571884.3597139,The Bot on Speaking Terms: The Effects of Conversation Architecture on Perceptions of Conversational Agents,2023,,conference-paper,,https://doi.org/10.1145/3571884.3597139,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4396833746,https://doi.org/10.1145/3613904.3642905,"Join Me Here if You Will: Investigating Embodiment and Politeness Behaviors When Joining Small Groups of Humans, Robots, and Virtual Characters",2024,,conference-paper,,https://doi.org/10.1145/3613904.3642905,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4399115943,https://doi.org/10.1145/3643834.3661576,The AI-DEC: A Card-based Design Method for User-centered AI Explanations,2024,,conference-paper,,https://doi.org/10.1145/3643834.3661576,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4406258040,https://doi.org/10.1145/3701189,Countering Misinformation in Private Messaging Groups: Insights From a Fact-checking Chatbot,2025,,article,,https://doi.org/10.1145/3701189,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4391183940,https://doi.org/10.1145/3638067.3638068,Investigating politeness strategies in chatbots through the lens of Conversation Analysis,2023,,conference-paper,,https://doi.org/10.1145/3638067.3638068,https://dl.acm.org/doi/pdf/10.1145/3638067.3638068,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4392633803,https://doi.org/10.1145/3610977.3634943,What a Thing to Say! Which Linguistic Politeness Strategies Should Robots Use in Noncompliance Interactions?,2024,,conference-paper,,https://doi.org/10.1145/3610977.3634943,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4415090878,https://doi.org/10.1093/iwc/iwaf050,Not just a number: a multidimensional approach to ageing in HCI,2025,,article,,https://doi.org/10.1093/iwc/iwaf050,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4409749260,https://doi.org/10.1145/3706598.3713457,"Maintaining ""Balanced"" Conflict: Proactive Intervention Strategies of AI Voice Agents in Online Collaboration of Temporary Design Teams",2025,,conference-paper,,https://doi.org/10.1145/3706598.3713457,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4409735427,https://doi.org/10.1145/3706598.3714203,Should Voice Agents Be Polite in an Emergency? Investigating Effects of Speech Style and Voice Tone in Emergency Simulation,2025,,conference-paper,,https://doi.org/10.1145/3706598.3714203,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4388623977,https://doi.org/10.1109/ro-man57019.2023.10309577,Confrontation and Cultivation: Understanding Perspectives on Robot Responses to Norm Violations,2023,,conference-paper,,https://doi.org/10.1109/ro-man57019.2023.10309577,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4403576803,https://doi.org/10.1145/3663548.3675641,SMART-TBI: Design and Evaluation of the Social Media Accessibility and Rehabilitation Toolkit for Users with Traumatic Brain Injury,2024,,conference-paper,,https://doi.org/10.1145/3663548.3675641,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4417098617,https://doi.org/10.1145/3746059.3747697,NarraGuide: an LLM-based Narrative Mobile Robot for Remote Place Exploration,2025,,conference-paper,,https://doi.org/10.1145/3746059.3747697,https://dl.acm.org/doi/pdf/10.1145/3746059.3747697,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7119486006,https://doi.org/10.1080/10447318.2025.2605181,Do You Say “Please” to ChatGPT? Investigation of User Perceptions of AI Consciousness and Their Politeness Performance in Human-Chatbot Conversations,2026,,article,,https://doi.org/10.1080/10447318.2025.2605181,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4416614301,https://doi.org/10.1080/10447318.2025.2586088,Exploring the User Experience and Cognitive Absorption with Conversational Agents: The Effects of Conversational Norms in Human-AI Interactions Through a Mixed-Methods Study,2025,,article,,https://doi.org/10.1080/10447318.2025.2586088,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7128159089,https://doi.org/10.1145/3796236,"Situated Understanding of Errors in Older Adults’ Interactions with Voice Assistants: A Month-Long, In-Home Study",2026,,article,,https://doi.org/10.1145/3796236,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4385432937,https://doi.org/10.1007/978-3-031-40113-8_17,Key Principles Pertinent to User Experience Design for Conversational User Interfaces: A Conceptual Learning Model,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-40113-8_17,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4404173506,https://doi.org/10.1145/3686980,Gaining Technological Autonomy and Soci-emotional Support: A Case Study of How and Why Chinese Older Adults Engage with a Semi-acquaintance Online Community,2024,,article,,https://doi.org/10.1145/3686980,https://dl.acm.org/doi/pdf/10.1145/3686980,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4405586336,https://doi.org/10.1145/3702038.3702067,Conversational-linguistic politeness parameters for chatbot design: a card-based approach,2024,,conference-paper,,https://doi.org/10.1145/3702038.3702067,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4412046152,https://doi.org/10.1145/3719160.3736619,Towards Age-Inclusive Conversational interfaces: Understanding Requirements Across Age Groups,2025,,conference-paper,,https://doi.org/10.1145/3719160.3736619,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7154152887,https://doi.org/10.1145/3772318.3791422,"""It Seems to Understand My Heart"": An Empirical Study of Persona-Driven Persuasive AI Agent for Aging-in-Place in Singapore",2026,,conference-paper,,https://doi.org/10.1145/3772318.3791422,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4403629021,https://doi.org/10.1587/transinf.2024edl8030,Effect of Politeness on Trust in Re-Enter Requests to User by Smart Speaker —Pilot Study—,2024,,article,,https://doi.org/10.1587/transinf.2024edl8030,https://www.jstage.jst.go.jp/article/transinf/E108.D/4/E108.D_2024EDL8030/_pdf,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7125058266,https://doi.org/10.1007/s12369-025-01343-1,We Don’t Ask Such Things: A Mixed-Methods Reassessment of Bounded Proportionality in Robotic Norm Violation Response,2026,,article,,https://doi.org/10.1007/s12369-025-01343-1,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4400396889,https://doi.org/10.1145/3640794.3665882,Unravelling the Paradigm: Prioritizing Process over Results—Sports Training as a Catalyst for Age-Friendly CUI Design,2024,,conference-paper,,https://doi.org/10.1145/3640794.3665882,https://dl.acm.org/doi/pdf/10.1145/3640794.3665882?download=true,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4399266999,https://doi.org/10.1007/978-3-031-62110-9_22,What Linguistic Considerations Should Smart Speakers Adopt in Error Notification? - Part 2,2024,,conference-paper,,https://doi.org/10.1007/978-3-031-62110-9_22,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4318817934,https://doi.org/10.1007/978-3-031-25581-6_9,An Affective Multi-modal Conversational Agent for Non Intrusive Data Collection from Patients with Brain Diseases,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-25581-6_9,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7154095351,https://doi.org/10.1145/3772318.3790340,Polite But Boring? Trade-offs Between Engagement and Psychological Reactance to Chatbot Feedback Styles,2026,,conference-paper,,https://doi.org/10.1145/3772318.3790340,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
