corpus_id,bibliographic_status,document_status,run_id,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,source_pdf_url,license,oa_status,ontology_score,screening_state,download_attempts,validated_local_path,document_manifest
DCM-00489,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W4406737390,https://doi.org/10.36489/saudecoletiva.2024v14i91p13598-13611,POTENCIALIZANDO APRENDIZAGEM NA SAÚDE COLETIVA: INTERDISCIPLINARIDADE E INOVAÇÃO NO ENSINO TÉCNICO DE ENFERMAGEM E INFORMÁTICA,2024,Marceli Vituri Marques; Eliane Scheid Gazire; Leila Jane Brum Lage Sena Guimarães; Jessica Jade Ribeiro; Thaís Barreiros Tavares,article,"Este trabalho descreve a experiência interdisciplinar de docentes dos cursos técnicos de Enfermagem e Informática em uma escola particular de Belo Horizonte, que tem parceria com o Programa Trilhas do Futuro, criado e administrado pela Secretaria da Educação de Minas Gerais. O objetivo orientador foi apresentar a estruturação construtiva e colaborativa ao desenvolver um artefato de mensageria, chatbot estruturado de forma aplicada com os estudantes do curso de informática, em parceria com o conteúdo e o contexto dos estudantes do curso de Enfermagem, para a disciplina de Saúde Coletiva, direcionado a aprendizagem. O bot como um facilitador neste processo, criando espaços para que estes alunos construíssem ativamente seu conhecimento. Buscando aplicar modelos centrados no aluno e sua experiência para interação na (re)construção da informação da disciplina e seu conteúdo, tendo em vista o desafio da produção de interfaces conversacionais contextualizadas. A iniciativa dos docentes buscou a criação coletiva, o uso de tecnologias, da metodologia exploratória e descritiva, no uso do Design Thinking e a inovação pedagógica, no processo de ensino-aprendizagem. O constructo foi intitulado como ""Susan"", cujo nome foi escolhido estrategicamente para aproximar o bot da sigla SUS (Sistema Único de Saúde), amplamente conhecido e relevante no contexto da saúde coletiva. Conclui-se que a construção de um artefato conversacional, com base nas perspectivas das práticas educacionais e informacionais, contribui para a interação do aluno com o conhecimento através do bot construído, por considerar sua evolução durante o processo de design.",https://doi.org/10.36489/saudecoletiva.2024v14i91p13598-13611,https://revistasaudecoletiva.com.br/index.php/saudecoletiva/article/download/3191/4050,cc-by,diamond,3,screening-required,1,library/staging/master/DCM-00489-POTENCIALIZANDO-APRENDIZAGEM-NA-SA-DE-COLETIVA-INTERDISCIPLINARIDADE-E-INOVA-O-N.pdf,data/document-resolution/master/validated-documents.csv
DCM-00490,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W7124489027,https://doi.org/10.47385/tudoeciencia.2478.2025,Implementação e análise de performance de chatbot baseado em API OpenRouter utilizando modelo GPT-4O-Mini,2026,Vitor Amadeu Souza,conference-paper,"Este estudo apresenta a implementação e análise de um chatbot conversacional desenvolvido em Python utilizando a API do OpenRouter com o modelo GPT-4O-Mini. A pesquisa teve como objetivo avaliar a eficácia e simplicidade de implementação de interfaces conversacionais através de APIs externas, bem como analisar a qualidade das respostas geradas pelo modelo em questões de conhecimento geral. O chatbot foi desenvolvido utilizando a biblioteca requests para comunicação HTTP e implementado com uma interface de linha de comando simples. Durante os testes, o sistema demonstrou capacidade de responder adequadamente a perguntas sobre fórmulas químicas, como evidenciado pela resposta correta sobre a composição molecular da água (H₂O). Os resultados indicam que a implementação via API OpenRouter oferece uma solução acessível e eficiente para o desenvolvimento de aplicações conversacionais, com potencial para aplicação em diversos contextos educacionais e comerciais. A análise revela que apesar da simplicidade do código implementado, o sistema apresenta robustez suficiente para aplicações básicas de chatbot, oferecendo respostas cientificamente precisas e contextualmente apropriadas.",https://doi.org/10.47385/tudoeciencia.2478.2025,https://conferencias.unifoa.edu.br/tc/article/download/2478/2170,cc-by-nc-sa,hybrid,3,screening-required,1,library/staging/master/DCM-00490-Implementa-o-e-an-lise-de-performance-de-chatbot-baseado-em-API-OpenRouter-utili.pdf,data/document-resolution/master/validated-documents.csv
DCM-00491,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W4415812557,https://doi.org/10.5753/ihc.2025.10959,"Integração de Machine Learning na Avaliação de Usabilidade: Avanços, Desafios e Aplicações Futuras",2025,João Carlos Guimarães Iannuzzi; Nicolas Oliveira da Rocha; Lucas da Cruz Castro; Andrey Rodrigues,conference-paper,"Introdução: A avaliação de usabilidade é uma etapa consolidada no desenvolvimento de interfaces, mas ainda depende fortemente de processos manuais que demandam tempo e expertise. Com o avanço de técnicas de Machine Learning (ML), cresce o interesse por abordagens automatizadas que permitam identificar problemas de usabilidade a partir da análise de grandes volumes de dados. No entanto, o panorama dessas aplicações é fragmentado, dificultando a compreensão do estado atual da pesquisa entre usabilidade e ML. Objetivo: Diante desse contexto, este trabalho investiga métodos automatizados de avaliação de usabilidade baseados em ML. Metodologia: Para atingir esse objetivo, foi executado um Mapeamento Sistemático da Literatura (MSL). Resultados: A busca em bases relevantes resultou em 238 estudos, dos quais 47 foram selecionados para análise qualitativa. Os resultados mostram que os métodos mais recorrentes combinam métricas de interação com modelos supervisionados, como SVM, Random Forest, CNNs e KNN, aplicados a análise de verbalizações do tipo Think-Aloud, padrões de uso, imagens, vídeos e elementos de interface. A literatura aponta avanços técnicos, mas também limitações quanto à generalização dos modelos e a integração com especialistas em IHC e UX. Estudos futuros podem explorar abordagens híbridas e expandir os contextos de aplicação, especialmente em tecnologias emergentes como realidade aumentada, interfaces conversacionais e sistemas adaptativos.",https://doi.org/10.5753/ihc.2025.10959,https://sol.sbc.org.br/index.php/ihc/article/download/37720/37502,,gold,0,screening-required,1,library/staging/master/DCM-00491-Integra-o-de-Machine-Learning-na-Avalia-o-de-Usabilidade-Avan-os-Desafios-e-Apli.pdf,data/document-resolution/master/validated-documents.csv
DCM-00492,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W4255286960,https://doi.org/10.17771/pucrio.acad.50180,UM AGENTE CONVERSACIONAL PERGUNTA-RESPOSTA COM RECOMENDAÇÕES BASEADAS EM UMA ONTOLOGIA DE DOMÍNIO,2020,JESSICA PALOMA SOUSA CARDOSO,dissertation,"[pt] A oferta de serviços por meio de interfaces conversacionais, ou chatbots, tem se tornado cada vez mais popular, com aplicações que variam de aplicativos de bancos e reserva de bilheteria a consultas em um banco de dados. No entanto, dado a quantidade massiva de dados disponível em alguns domínios, o usuário pode ter dificuldade em formular as consultas e recuperar as informações desejadas. Esta dissertação tem como objetivo investigar e avaliar o uso de recomendações na busca de informações numa base de dados de filmes através de chatbots. Neste trabalho, implementamos um chatbot por meio do uso de frameworks e técnicas da área de processamento de linguagem natural (NLP - Natural Language Processing). Para o reconhecimento de entidades e intenções, utilizamos o framework RASA NLU. Para a identificação das relações entre essas entidades, utilizamos as redes Transformers. Além disso, propomos diferentes estratégias para recomendações feitas a partir da ontologia de domínio. Para avaliação deste trabalho, conduzimos um estudo com usuários para avaliar o impacto das recomendações no uso do chatbot e aceitação da tecnologia por meio de um questionário baseado no Technology Acceptance Model (TAM). Por fim, discutimos os resultados do estudo, suas limitações e oportunidades de futuras melhorias.",https://doi.org/10.17771/pucrio.acad.50180,https://www.maxwell.vrac.puc-rio.br/50180/50180.PDF,,gold,3,screening-required,1,library/staging/master/DCM-00492-UM-AGENTE-CONVERSACIONAL-PERGUNTA-RESPOSTA-COM-RECOMENDA-ES-BASEADAS-EM-UMA-ONTO.pdf,data/document-resolution/master/validated-documents.csv
DCM-00493,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W7168335434,,A blbliometric study on human-centered design of technologies in tourism,2026,Fabiana Roeder; Pablo Flôs Limberger,article,"A integração das tecnologias digitais tem reconfigurado o setor do turismo, ampliando o interesse pelo design tecnológico centrado no ser humano e pela humanização das experiências digitais. Este estudo tem como objetivo analisar a estrutura intelectual e as tendências da produção científica sobre a humanização do design de tecnologias no turismo. Metodologicamente, adotou-se uma abordagem bibliométrica com base na base de dados Scopus, visando identificar as publicações mais influentes e explorar os principais eixos temáticos do campo. Os resultados evidenciam um crescimento significativo das publicações a partir de 2019, associado à intensificação da digitalização e à expansão de tecnologias emergentes. Observa-se que a literatura se concentra predominantemente em temas como experiência do usuário, interação humano- computador e design de interfaces, refletindo uma abordagem funcional da humanização. Em contrapartida, dimensões éticas, sociais e organizacionais permanecem pouco exploradas, revelando lacunas relevantes. Conclui-se que a humanização do design tecnológico no turismo constitui uma agenda emergente, que requer abordagens interdisciplinares e maior atenção ao contexto organizacional, de modo a promover o desenvolvimento de soluções tecnológicas mais alinhadas às necessidades humanas.",http://sedici.unlp.edu.ar/handle/10915/196837,http://sedici.unlp.edu.ar/bitstream/handle/10915/196837/Documento_completo.pdf?sequence=1,cc-by-nc-sa,green,0,screening-required,1,library/staging/master/DCM-00493-A-blbliometric-study-on-human-centered-design-of-technologies-in-tourism.pdf,data/document-resolution/master/validated-documents.csv
DCM-00494,estudo-unico-descoberto,recuperacao-tentada-sem-pdf-valido,20260831T003810Z,OpenAlex,https://openalex.org/W2945141861,https://doi.org/10.17648/ila-2018-98083,Amazon Echo Dot - Proposta de aplicação do Anticipatory Design a Interface Conversacional,2018,E O C Aragão Luiz; Elsa Oliveira,conference-paper,"Este artigo pretende propor a aplicação do Anticipatory Design a interface conversacional do Amazon Echo Dot, através de um teste comparativo, aplicando o SUS (System Usability Scale). Com o objetivo de descobrir qual das versões obteve maior aceitação dos participantes segundo o resultado do SUS.",https://doi.org/10.17648/ila-2018-98083,https://proceedings.science/proceedings/100057/_papers/98083/download/abstract_file2,,gold,0,screening-required,1,,
DCM-00495,estudo-unico-descoberto,recuperacao-tentada-sem-pdf-valido,20260831T003810Z,OpenAlex,https://openalex.org/W2946407140,https://doi.org/10.17648/ila-2018-97010,Processo de design de um chatbot para programa de engajamento do cliente,2018,Cecília Torres; Jonysberg P. Quintino; Frederico Oliveira; Francisco Uelson Menezes da Silva,conference-paper,novos desafios para os designers de interao surgiram,https://doi.org/10.17648/ila-2018-97010,https://proceedings.science/proceedings/100057/_papers/97010/download/abstract_file2,,gold,3,screening-required,1,,
DCM-00496,estudo-unico-descoberto,recuperacao-tentada-sem-pdf-valido,20260831T003810Z,OpenAlex,https://openalex.org/W7170113309,,The Relevance of UX/UI Design in Technology Product Development: A Literature Review of the Last Decade,2026,Juan David Cruz Negrete; Ana Yuleidy Cantillo Palacio; Gabriela Sofia Martínez Sánchez,article,"UX/UI design currently faces some major challenges: the limited adaptability of interfaces for diverse contexts, also transcultural and accessibility barriers, and the need to reduce user cognitive load in gradually complex technological contexts. Considering these issues requires understanding how converging technologies cooperate with design practices. The objective of this study was to conduct a systematic literature review to detect the interactions between Technology and UX/UI design. This research was performed in Scopus (Period: 2014–2024) using the equation: “Technology” AND “UX” AND “UI”. Results were analyzed by annual publication, countries, subject area, and keyword clustering through Excel and VOSviewer. Findings show steady growth in publications with a peak in 2024, concentrated in Computer Science, Engineering, and Mathematics. The United States and India lead contributions, reflecting advanced digital ecosystems. Keyword clustering highlights usability, e-commerce, and educational technology, confirming the interdisciplinary and technology-enhanced nature of UX/UI research for competitive business strategy.",https://dialnet.unirioja.es/servlet/oaiart?codigo=10815343,https://dialnet.unirioja.es/descarga/articulo/10815343.pdf,,green,0,screening-required,1,,
DCM-00497,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W7163755855,https://doi.org/10.53995/23463279.1897,The Relevance of UX/UI Design in Technology Product Development: A Literature Review of the Last Decade,2026,Juan David Cruz Negrete; Ana Yuleidy Cantillo Palacio; Gabriela Sofia Martínez Sánchez,article,"UX/UI design currently faces some major challenges: the limited adaptability of interfaces for diverse contexts, also transcultural and accessibility barriers, and the need to reduce user cognitive load in gradually complex technological contexts. Considering these issues requires understanding how converging technologies cooperate with design practices. The objective of this study was to conduct a systematic literature review to detect the interactions between Technology and UX/UI design. This research was performed in Scopus (Period: 2014–2024) using the equation: “Technology” AND “UX” AND “UI”. Results were analyzed by annual publication, countries, subject area, and keyword clustering through Excel and VOSviewer. Findings show steady growth in publications with a peak in 2024, concentrated in Computer Science, Engineering, and Mathematics. The United States and India lead contributions, reflecting advanced digital ecosystems. Keyword clustering highlights usability, e-commerce, and educational technology, confirming the interdisciplinary and technology-enhanced nature of UX/UI research for competitive business strategy.",https://doi.org/10.53995/23463279.1897,https://ojs.tdea.edu.co/index.php/encontexto/article/download/1897/2232,cc-by-nc-nd,diamond,0,screening-required,1,library/staging/master/DCM-00497-The-Relevance-of-UX-UI-Design-in-Technology-Product-Development-A-Literature-Rev.pdf,data/document-resolution/master/validated-documents.csv
DCM-00498,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W4282926364,https://doi.org/10.5151/18ergodesignusihc2022-63,Explorando desafios e oportunidades para aumentar a transparência de Assistentes de Voz (AVs),2022,Isabela Canellas da MOTTA; Manuela QUARESMA,conference-paper,Explorando desafios e oportunidades para aumentar a transparncia de Assistentes de Voz (AV),https://doi.org/10.5151/18ergodesignusihc2022-63,http://pdf.blucher.com.br/designproceedings/18ergodesignusihc2022/63.pdf,cc-by,gold,0,screening-required,1,library/staging/master/DCM-00498-Explorando-desafios-e-oportunidades-para-aumentar-a-transpar-ncia-de-Assistentes.pdf,data/document-resolution/master/validated-documents.csv
DCM-00499,estudo-unico-descoberto,pdf-recebido-a-validar,20260831T003810Z,OpenAlex,https://openalex.org/W7120323905,,AllianceScan: an approach for identifying disfluencies in Brazilian Portuguese applied to transcribed texts from psychotherapy sessions to predict therapeutic alliance,2024,Alana da Silva Luna,dissertation,"Com o avanço de tecnologias multimídia, as interfaces conversacionais humano-computador se tornam cada vez mais importantes e se apresentam como uma área muito próspera para pesquisa. Representações vocais, expressões faciais e corporais podem ser usadas para extração de diversas informações. No contexto das representações vocais, a complexidade da comunicação humana envolve uma ampla diversidade de expressões que variam de acordo com regras gramaticais, idiomas, sotaques, gírias, disfluências e outros eventos da fala. Em particular, a detecção de disfluências, ou seja, interrupções no fluxo normal da fala representadas por pausas, repetições e prolongamentos sonoros, é de interesse não apenas pela melhoria de sistemas de reconhecimento de fala, mas também pela possível identificação de aspectos emocionais em áudios. O objetivo do presente estudo foi desenvolver e validar um método para identificar disfluências em textos transcritos de áudios de psicoterapia em Português Brasileiro, com a finalidade de prever o nível da aliança terapêutica. Um estudo de caso foi conduzido aplicando esse método a sessões de psicoterapia gravadas no contexto do programa COMVC-19, que ofereceu apoio psicológico a profissionais de saúde durante a pandemia de COVID-19. A pesquisa abrangeu uma revisão da literatura referente a disfluências, bem como a análise de bases de dados disponíveis, ferramentas de transcrição e métodos computacionais empregados. Os procedimentos e abordagens utilizados na pesquisa incluíram o desenvolvimento de estratégias para identificar disfluências, a extração de características desses eventos e a criação de modelos de regressão com o propósito de prever o nível de aliança terapêutica. Os resultados indicaram uma relação entre disfluências nos textos das sessões de psicoterapia e a percepção do nível de aliança terapêutica, embora não seja o único fator relevante, já que elementos como a comunicação não verbal e características individuais dos participantes também desempenham papéis significativos. Este estudo tem o potencial de contribuir para áreas interessadas na compreensão do comportamento humano por meio das emoções, como a Computação Afetiva, e pode ser aplicado em diversas outras áreas que se beneficiariam da análise de textos transcritos de áudios.",https://www.teses.usp.br/teses/disponiveis/100/100131/tde-07032024-182823/,http://www.teses.usp.br/teses/disponiveis/100/100131/tde-07032024-182823/publico/arquivo.pdf,,green,0,screening-required,1,,
DCM-00500,estudo-unico-descoberto,sem-url-pdf-resolucao-pendente,20260831T003810Z,OpenAlex,https://openalex.org/W4403058967,https://doi.org/10.11606/d.100.2024.tde-07032024-182823,AllianceScan: uma abordagem para identificação de disfluências em português brasileiro aplicada em textos transcritos de áudios de psicoterapia para predizer aliança terapêutica,2024,Alana da Silva Luna,dissertation,"Com o avanço de tecnologias multimídia, as interfaces conversacionais humano-computador se tornam cada vez mais importantes e se apresentam como uma área muito próspera para pesquisa. Representações vocais, expressões faciais e corporais podem ser usadas para extração de diversas informações. No contexto das representações vocais, a complexidade da comunicação humana envolve uma ampla diversidade de expressões que variam de acordo com regras gramaticais, idiomas, sotaques, gírias, disfluências e outros eventos da fala. Em particular, a detecção de disfluências, ou seja, interrupções no fluxo normal da fala representadas por pausas, repetições e prolongamentos sonoros, é de interesse não apenas pela melhoria de sistemas de reconhecimento de fala, mas também pela possível identificação de aspectos emocionais em áudios. O objetivo do presente estudo foi desenvolver e validar um método para identificar disfluências em textos transcritos de áudios de psicoterapia em Português Brasileiro, com a finalidade de prever o nível da aliança terapêutica. Um estudo de caso foi conduzido aplicando esse método a sessões de psicoterapia gravadas no contexto do programa COMVC-19, que ofereceu apoio psicológico a profissionais de saúde durante a pandemia de COVID-19. A pesquisa abrangeu uma revisão da literatura referente a disfluências, bem como a análise de bases de dados disponíveis, ferramentas de transcrição e métodos computacionais empregados. Os procedimentos e abordagens utilizados na pesquisa incluíram o desenvolvimento de estratégias para identificar disfluências, a extração de características desses eventos e a criação de modelos de regressão com o propósito de prever o nível de aliança terapêutica. Os resultados indicaram uma relação entre disfluências nos textos das sessões de psicoterapia e a percepção do nível de aliança terapêutica, embora não seja o único fator relevante, já que elementos como a comunicação não verbal e características individuais dos participantes também desempenham papéis significativos. Este estudo tem o potencial de contribuir para áreas interessadas na compreensão do comportamento humano por meio das emoções, como a Computação Afetiva, e pode ser aplicado em diversas outras áreas que se beneficiariam da análise de textos transcritos de áudios.",https://doi.org/10.11606/d.100.2024.tde-07032024-182823,,,closed,0,screening-required,0,,
DCM-00501,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W7166728170,https://doi.org/10.24215/27186717e071,Um estudo bibliométrico sobre o design de tecnologias centrado no ser humano no turismo,2026,Fabiana Roeder; Pablo Flôres Limberger,article,"A integração das tecnologias digitais tem reconfigurado o setor do turismo, ampliando o interesse pelo design tecnológico centrado no ser humano e pela humanização das experiências digitais. Este estudo tem como objetivo analisar a estrutura intelectual e as tendências da produção científica sobre a humanização do design de tecnologias no turismo. Metodologicamente, adotou-se uma abordagem bibliométrica com base na base de dados Scopus, visando identificar as publicações mais influentes e explorar os principais eixos temáticos do campo. Os resultados evidenciam um crescimento significativo das publicações a partir de 2019, associado à intensificação da digitalização e à expansão de tecnologias emergentes. Observa-se que a literatura se concentra predominantemente em temas como experiência do usuário, interação humano-computador e design de interfaces, refletindo uma abordagem funcional da humanização. Em contrapartida, dimensões éticas, sociais e organizacionais permanecem pouco exploradas, revelando lacunas relevantes. Conclui-se que a humanização do design tecnológico no turismo constitui uma agenda emergente, que requer abordagens interdisciplinares e maior atenção ao contexto organizacional, de modo a promover o desenvolvimento de soluções tecnológicas mais alinhadas às necessidades humanas.",https://doi.org/10.24215/27186717e071,https://revistas.unlp.edu.ar/ayana/article/download/19657/22269,cc-by-sa,diamond,0,screening-required,1,library/staging/master/DCM-00501-Um-estudo-bibliom-trico-sobre-o-design-de-tecnologias-centrado-no-ser-humano-no-.pdf,data/document-resolution/master/validated-documents.csv
DCM-00502,estudo-unico-descoberto,recuperacao-tentada-sem-pdf-valido,20260831T003810Z,OpenAlex,https://openalex.org/W4398234600,https://doi.org/10.1145/3658271.3658342,Generating and Reviewing Programming Codes with Large Language Models: A Systematic Mapping Study,2024,Beatriz Ventorini Lins de Albuquerque; A. Cunha; Leonardo Souza; Sean Wolfgand Matsui Siqueira; Rodrigo Pereira dos Santos,conference-paper,"Context: The proliferation of technologies based on Large Language Models (LLM) is reshaping various domains, also impacting on programming code creation and review. Problem: The decision-making process in adopting LLM in software development demands an understanding of associated challenges and diverse application possibilities. Solution: This study addresses the identified challenges linked to LLM utilization in programming code processes. It explores models, utilization strategies, challenges, and coping mechanisms, focusing on the perspectives of researchers in software development. IS Theory: Drawing on Task-Technology Fit (TTF) theory, the research examines the alignment between task characteristics in code generation and review, and LLM technology attributes to discern performance impacts and utilization patterns. Method: Employing the Systematic Mapping of the Literature method, the research analyzes 19 selected studies from digital databases—IEEE Digital Library, Compendex Engineering Village, and Scopus—out of 1,257 retrieved results. Summary of Results: The research reveals 23 models, 13 utilization strategies, 15 challenges, and 14 coping mechanisms associated with LLM in programming code processes, offering a comprehensive understanding of the application landscape. Contributions to IS: Contributing to the Information Systems (IS) field, This study provides valuable insights into the utilization of LLM in programming code generation and review. The identified models, strategies, challenges, and coping mechanisms offer practical guidance for decision-making processes related to LLM technology adoption. The research aims to support the IS community in effectively navigating the complexities of integrating large language models into the dynamic software development lifecycle.",https://doi.org/10.1145/3658271.3658342,https://dl.acm.org/doi/pdf/10.1145/3658271.3658342,,gold,0,screening-required,1,,
DCM-00503,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W4223475516,https://doi.org/10.31219/osf.io/gjxbh,eBook Estudos de Usuário da Informação uX User Experience Design I Simpósio TOI 2020,2022,Francisco Carlos Paletta,preprint,O I Simpósio “uX – User Experiencie” é uma iniciativa da Disciplina CBD0244 Estudos de Usuários da Informação em período de pandemia covid-19. Foi a maneira encontrada pela Turma de 2020 para compartilhar com a Sociedade a pesquisa e o conhecimento produzido em sala de aula durante um período tão complexo de nossa atividade acadêmica na Universidade. Parabéns aos alunos e alunas pelo resultado alcançado.,https://doi.org/10.31219/osf.io/gjxbh,https://osf.io/gjxbh/download,cc-by,gold,0,screening-required,1,library/staging/master/DCM-00503-eBook-Estudos-de-Usu-rio-da-Informa-o-uX-User-Experience-Design-I-Simp-sio-TOI-2.pdf,data/document-resolution/master/validated-documents.csv
DCM-00504,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W4404996888,https://doi.org/10.5753/weadeh.2024.245610,Chatbots na Educação a Distância: um estudo de caso no suporte ao cursista,2024,Juliano Bittencourt; José Veiga Simão; Sandra A. A. Maria; Vinícius C. Ferreira; Gabriela Koen,conference-paper,"Este estudo investigou o impacto da implementação de um chatbot em uma iniciativa de Educação a Distância (EAD) voltada para a formação de professores. A pesquisa utilizou a metodologia de estudo de caso, analisando quantitativamente e qualitativamente os efeitos da transição de um atendimento 100% humano para um modelo híbrido (chatbot + humanos). Os resultados mostraram uma redução significativa no número de tickets abertos por inscrição e por formação após a introdução do chatbot. A conclusão destaca que o chatbot trouxe maior agilidade no atendimento e permitiu que a equipe humana focasse em questões mais complexas, contribuindo para a melhoria da experiência do usuário.",https://doi.org/10.5753/weadeh.2024.245610,https://sol.sbc.org.br/index.php/weadeh/article/download/31811/31613,,gold,2,screening-required,1,library/staging/master/DCM-00504-Chatbots-na-Educa-o-a-Dist-ncia-um-estudo-de-caso-no-suporte-ao-cursista.pdf,data/document-resolution/master/validated-documents.csv
DCM-00505,estudo-unico-descoberto,pdf-recebido-a-validar,20260831T003810Z,OpenAlex,https://openalex.org/W7120791454,,Proposição de um modelo de de design de agentes conversacionais multimodais para a inserção de registros e monitoramento de dados em saúde,2023,Mateus Klein Roman,dissertation,"The increasing development and improvement of computational technologies facilitated its access for different audiences, in the most varied applications. Between the applications on the rise are conversational agents, commonly known such as chatbots and/or voicebots, increasingly popular due to the features they add to existing software and hardware. The aim of these agents is to facilitate the user interaction with technology, as they are conversation-based multimodal. However, in the development of digital health solutions, as well as in other areas, it is essential to consider the aspects that enhance your use, especially long term. To achieve this, concepts such as the experience of user and how to make the solution more humanized must be analyzed. Therefore in mind, the objective of this study is to propose an agent design model multimodal conversational programs aimed at inserting records and monitoring health data. The model presents four characteristics necessary for the satisfactory development of agents, with social intelligence, style of communication, anthropomorphic characteristics and technological mapping. The model was used to develop two agent applications conversational: by text and by voice. The applications were incorporated into a m-Health app. For the evaluation, an experimental study was conducted with users. Users were divided into three groups: control group, which used the digital health application without conversational agents; voice group, which used the application with voice data entry; and, finally, textual group, which used the conversational text agent to perform recording and monitoring. You results demonstrated that the developed model presented user experience satisfactory in the conversational solution by voice and text, with evaluation predominantly positive when using voice. It is expected that the model can contribute to the creation of conversational agents in digital health applications, focused on enhancing the user experience.",https://repositorio.upf.br/handle/123456789/1837,https://repositorio.upf.br/bitstreams/8e64ee31-d3c7-44bf-aea9-8181dac250c6/download,other-oa,green,3,screening-required,1,,
DCM-00506,estudo-unico-descoberto,recuperacao-tentada-sem-pdf-valido,20260831T003810Z,OpenAlex,https://openalex.org/W4391184022,https://doi.org/10.1145/3638067.3638075,Digital Accessibility at the Brazilian Symposium on Human Factors in Computing Systems (IHC): An Updated Systematic Literature Review,2023,Erik Henrique Da Costa Nunes; Giovana Reis de Abreu Ribeiro; Ingrid Teixeira Monteiro; Enyo Gonçalves,review,"In 2015, Brazil enacted Law No. 13,146 (Statute of Persons with Disabilities), establishing a new range of rights for people with disabilities. Among the changes made was the inclusion of good practices in the concept of accessibility, including the digital realm. This paper presents the results of a Systematic Literature Review regarding the works presented at the Brazilian Symposium on Human Factors in Computing Systems from 2016 to 2022, with the aim of evaluating the impact of Digital Accessibility initiatives after the enactment of the mentioned law. The objective is to reveal part of the event’s history, highlighting the needs imposed by the law. The study analyzed 406 papers from the event deposited in the ACM Digial Library, selecting 91 of them (22.4%). The results showed that visual impairment is the most addressed theme, present in 33 papers (36.2%). Also, there are 254 different researchers working on this topic in Brazil and other countries. Surprisingly, only 21 (23%) of the papers mention any laws, showing that there is neglect or lack of knowledge regarding Brazilian laws on accessibility.",https://doi.org/10.1145/3638067.3638075,https://dl.acm.org/doi/pdf/10.1145/3638067.3638075,,gold,0,screening-required,1,,
DCM-00507,estudo-unico-descoberto,pdf-integral-validado-local,20260831T003810Z,OpenAlex,https://openalex.org/W4417197817,https://doi.org/10.5753/sbie.2025.12293,Inteligência Artificial Agêntica na Educação: Um Agente Conversacional para Construção de Competências na Educação Básica,2025,José Pedro Schardosim Simão; Letícia Rocha Machado; Juarez Bento da Silva; Patrícia Alejandra Behar,conference-paper,"Este artigo apresenta o desenvolvimento de um agente conversacional baseado em Inteligência Artificial Agêntica voltado à construção de competências na educação básica. O estudo envolveu um mapeamento sistemático da literatura, que identificou benefícios, desafios, áreas e tecnologias aplicadas a agentes conversacionais educacionais. Em seguida, foi construída uma prova de conceito integrada a um sistema de autoavaliação, feedback e recomendação de recursos. A arquitetura proposta utiliza API da OpenAI com RAG e registro de experiências de aprendizagem via xAPI. Os resultados indicam o potencial da IA Agêntica para promover interações mais autônomas, adaptativas e centradas no estudante. A solução representa um avanço na personalização da aprendizagem e no apoio à avaliação por competências.",https://doi.org/10.5753/sbie.2025.12293,https://sol.sbc.org.br/index.php/sbie/article/download/38434/38208,,gold,0,screening-required,1,library/staging/master/DCM-00507-Intelig-ncia-Artificial-Ag-ntica-na-Educa-o-Um-Agente-Conversacional-para-Constr.pdf,data/document-resolution/master/validated-documents.csv
DCM-00508,estudo-unico-descoberto,recuperacao-tentada-sem-pdf-valido,20260831T003810Z,OpenAlex,https://openalex.org/W2940821123,https://doi.org/10.5151/ped2018-2.2_aco_5,Assistência Educacional De Mecânica Para Motoristas,2019,Eduardo Oliveira Lopes; Agatha Araújo Trindade; José Vitor da Silva Costa,conference-paper,"This paper presents the results of a research that analyzed the current knowledge of drivers and driving students in Manaus, Brazil, about their cars' operation problems and how to solve them, or at least diagnose them. This research has a descriptive-analytical feature with a quantitative approach, and the study registered and cataloged the user's lack of knowledge. For that, a practical solution was developed to this problem based on the fundamentals of Interface Design and Interaction Design. The main objective and contribution of this paper is to provide a way of facilitating the learning process of these drivers and students to know the mechanics of their vehicles, deconstructing the complexity of the information offered to them through a mobi le platform.",https://doi.org/10.5151/ped2018-2.2_aco_5,http://pdf.blucher.com.br.s3-sa-east-1.amazonaws.com/designproceedings/ped2018/2.2_ACO_5.pdf,cc-by,gold,0,screening-required,1,,
